,Date,Open,High,Low,Close,Adj Close**,Volume,Daily_Change,Daily_Change_Ind,MACD,PROC_3,PROC_5,PROC_10,wpr,sto_os
1361,2018-06-09,0.0037,0.0037,0.0036,0.0036,0.0036,"4,672,910",-0.00010000000000000026,0,-0.0001707403725148128,-0.052631578947368446,0.028571428571428522,0.05882352941176473,-33.33333333333336,66.66666666666664
1362,2018-06-10,0.0036,0.0036,0.0032,0.0032,0.0032,"7,439,530",-0.00039999999999999975,0,-0.00019367565747676696,-0.13513513513513514,-0.13513513513513514,-0.05882352941176461,-100.0,0.0
1363,2018-06-11,0.0032,0.0032,0.0031,0.0032,0.0032,"4,841,840",0.0,0,-0.0002094377678318396,-0.13513513513513514,-0.15789473684210523,-0.05882352941176461,-100.0,0.0
1364,2018-06-12,0.0032,0.0033,0.0031,0.0031,0.0031,"4,965,300",-0.00010000000000000026,0,-0.00022737745237975254,-0.1388888888888889,-0.16216216216216223,-0.1388888888888889,-116.66666666666671,-16.666666666666714
1365,2018-06-13,0.0031,0.0031,0.0028,0.0028,0.0028,"11,074,900",-0.0002999999999999999,0,-0.000262773188679346,-0.12500000000000006,-0.24324324324324328,-0.24324324324324328,-142.85714285714283,-42.85714285714284
1366,2018-06-14,0.0028,0.003,0.0028,0.0029,0.0029,"9,869,880",9.999999999999983e-05,1,-0.00027953311667840803,-0.09375000000000011,-0.19444444444444448,-0.1714285714285715,-90.00000000000001,9.999999999999982
1367,2018-06-15,0.003,0.003,0.0028,0.0029,0.0029,"12,125,600",-0.00010000000000000026,0,-0.00028947855181524077,-0.06451612903225809,-0.09375000000000011,-0.2162162162162163,-90.00000000000001,9.999999999999982
1368,2018-06-16,0.0029,0.003,0.0028,0.0029,0.0029,"6,642,410",0.0,0,-0.0002939716585256911,0.03571428571428566,-0.09375000000000011,-0.23684210526315794,-90.00000000000001,9.999999999999982
1369,2018-06-17,0.0029,0.0029,0.0029,0.0029,0.0029,"6,253,640",0.0,0,-0.0002941417944552385,0.0,-0.06451612903225809,-0.2162162162162163,-90.00000000000001,9.999999999999982
1370,2018-06-18,0.0029,0.0031,0.0028,0.003,0.003,"8,143,520",0.00010000000000000026,1,-0.0002829458406170748,0.034482758620689745,0.07142857142857147,-0.1891891891891892,-80.0,20.00000000000001
1371,2018-06-19,0.003,0.0031,0.003,0.003,0.003,"4,460,270",0.0,0,-0.00027094962788783497,0.034482758620689745,0.034482758620689745,-0.16666666666666663,-80.0,20.00000000000001
1372,2018-06-20,0.003,0.003,0.0029,0.003,0.003,"3,245,680",0.0,0,-0.0002584631406738966,0.034482758620689745,0.034482758620689745,-0.06250000000000003,-80.0,20.00000000000001
1373,2018-06-21,0.003,0.003,0.003,0.003,0.003,"3,952,000",0.0,0,-0.00024573483142452694,0.0,0.034482758620689745,-0.06250000000000003,-77.77777777777777,22.222222222222225
1374,2018-06-22,0.003,0.003,0.0026,0.0027,0.0027,"9,291,920",-0.0002999999999999999,0,-0.0002568937363553684,-0.09999999999999998,-0.0689655172413792,-0.12903225806451604,-111.1111111111111,-11.11111111111109
1375,2018-06-23,0.0027,0.0027,0.0026,0.0026,0.0026,"9,938,440",-0.00010000000000000026,0,-0.00027068611216892954,-0.1333333333333334,-0.1333333333333334,-0.07142857142857147,-111.11111111111114,-11.111111111111144
1376,2018-06-24,0.0026,0.0027,0.0023,0.0025,0.0025,"9,879,600",-9.999999999999983e-05,0,-0.0002863845705736406,-0.16666666666666666,-0.16666666666666666,-0.13793103448275854,-116.66666666666663,-16.66666666666663
1377,2018-06-25,0.0025,0.0026,0.0024,0.0025,0.0025,"5,693,670",0.0,0,-0.0002954202907417343,-0.0740740740740741,-0.16666666666666666,-0.13793103448275854,-100.0,0.0
1378,2018-06-26,0.0025,0.0026,0.0025,0.0025,0.0025,"4,070,170",0.0,0,-0.00029913294567979415,-0.038461538461538394,-0.16666666666666666,-0.13793103448275854,-100.0,0.0
1379,2018-06-27,0.0025,0.0025,0.0023,0.0024,0.0024,"5,765,380",-0.00010000000000000026,0,-0.0003066100064354838,-0.040000000000000105,-0.11111111111111123,-0.1724137931034483,-120.00000000000006,-20.00000000000005
1380,2018-06-28,0.0024,0.0025,0.0023,0.0024,0.0024,"3,678,050",0.0,0,-0.0003089739713416739,-0.040000000000000105,-0.07692307692307696,-0.2000000000000001,-100.0,0.0
1381,2018-06-29,0.0024,0.0025,0.0023,0.0024,0.0024,"3,832,380",0.0,0,-0.0003073050097001798,-0.040000000000000105,-0.040000000000000105,-0.2000000000000001,-100.0,0.0
1382,2018-06-30,0.0024,0.0025,0.0024,0.0025,0.0025,"6,122,900",0.00010000000000000026,1,-0.00029451815930071684,0.04166666666666678,0.0,-0.16666666666666666,-83.33333333333329,16.666666666666703
1383,2018-07-01,0.0025,0.0026,0.0025,0.0025,0.0025,"8,435,030",0.0,0,-0.00028114363936608674,0.04166666666666678,0.0,-0.16666666666666666,-83.33333333333329,16.666666666666703
1384,2018-07-02,0.0025,0.0027,0.0024,0.0027,0.0027,"5,812,800",0.0002000000000000001,1,-0.0002515066948091415,0.12500000000000017,0.12500000000000017,0.0,-49.999999999999964,50.000000000000036
1385,2018-07-03,0.0027,0.0028,0.0026,0.0026,0.0026,"5,643,560",-0.00010000000000000026,0,-0.00023339790126955052,0.03999999999999993,0.08333333333333338,0.0,-66.66666666666666,33.33333333333333
1386,2018-07-04,0.0026,0.0027,0.0026,0.0027,0.0027,"4,781,340",0.00010000000000000026,1,-0.00020857308694343735,0.08000000000000003,0.12500000000000017,0.08000000000000003,-49.999999999999964,50.000000000000036
1387,2018-07-05,0.0027,0.0027,0.0026,0.0026,0.0026,"3,792,270",-0.00010000000000000026,0,-0.00019472375279114447,-0.03703703703703713,0.03999999999999993,0.03999999999999993,-66.66666666666666,33.33333333333333
1388,2018-07-06,0.0026,0.0026,0.0026,0.0026,0.0026,"4,306,990",0.0,0,-0.00018165406075967665,0.0,0.03999999999999993,0.03999999999999993,-33.33333333333338,66.66666666666661
1389,2018-07-07,0.0026,0.0026,0.0025,0.0026,0.0026,"4,205,310",0.0,0,-0.00016934414180898652,-0.03703703703703713,-0.03703703703703713,0.08333333333333338,-33.33333333333338,66.66666666666661
1390,2018-07-08,0.0026,0.0027,0.0026,0.0026,0.0026,"5,004,800",0.0,0,-0.00015776977064466818,0.0,0.0,0.08333333333333338,-33.33333333333338,66.66666666666661
1391,2018-07-09,0.0026,0.0026,0.0026,0.0026,0.0026,"4,233,540",0.0,0,-0.00014690358502425158,0.0,-0.03703703703703713,0.08333333333333338,-33.33333333333338,66.66666666666661
1392,2018-07-10,0.0026,0.0026,0.0022,0.0024,0.0024,"6,741,490",-0.0002000000000000001,0,-0.00015267049275726656,-0.07692307692307696,-0.07692307692307696,-0.040000000000000105,-100.0,0.0
1393,2018-07-11,0.0024,0.0025,0.0024,0.0024,0.0024,"9,788,650",0.0,0,-0.0001554488906363267,-0.07692307692307696,-0.07692307692307696,-0.040000000000000105,-100.0,0.0
1394,2018-07-12,0.0024,0.0024,0.0022,0.0023,0.0023,"4,220,800",-9.999999999999983e-05,0,-0.00016383140873944997,-0.11538461538461536,-0.11538461538461536,-0.1481481481481482,-133.33333333333323,-33.333333333333236
1395,2018-07-13,0.0023,0.0024,0.0022,0.0023,0.0023,"6,191,910",0.0,0,-0.00016853188407677487,-0.0416666666666666,-0.11538461538461536,-0.11538461538461536,-100.0,0.0
1396,2018-07-14,0.0023,0.0024,0.0022,0.0024,0.0024,"4,179,950",9.999999999999983e-05,1,-0.00016231679342565593,0.0,-0.07692307692307696,-0.11111111111111123,-75.00000000000006,24.999999999999943
1397,2018-07-15,0.0024,0.0024,0.0023,0.0024,0.0024,"3,869,860",0.0,0,-0.0001555976563807548,0.04347826086956515,0.0,-0.07692307692307696,-75.00000000000006,24.999999999999943
1398,2018-07-16,0.0024,0.0029,0.0024,0.0029,0.0029,"15,576,200",0.0005,1,-0.00010867414266887239,0.26086956521739124,0.20833333333333334,0.11538461538461536,49.999999999999886,149.9999999999999
1399,2018-07-17,0.0028,0.0033,0.0028,0.0032,0.0032,"15,429,200",0.0004000000000000002,1,-4.674063030008814e-05,0.33333333333333354,0.39130434782608703,0.2307692307692309,50.00000000000008,150.00000000000006
1400,2018-07-18,0.0032,0.0043,0.0032,0.0037,0.0037,"39,281,300",0.0005,1,4.220147346804858e-05,0.5416666666666669,0.6086956521739132,0.4230769230769232,55.55555555555555,155.55555555555554
1401,2018-07-19,0.0037,0.0039,0.0035,0.0038,0.0038,"25,349,600",9.999999999999983e-05,1,0.00011938173740641154,0.31034482758620696,0.5833333333333335,0.4615384615384616,7.14285714285713,107.14285714285714
1402,2018-07-20,0.0038,0.0038,0.0033,0.0034,0.0034,"18,017,900",-0.0004000000000000002,0,0.00014658129761559733,0.06249999999999989,0.4166666666666667,0.4166666666666667,-26.66666666666668,73.33333333333331
1403,2018-07-21,0.0034,0.0035,0.0032,0.0033,0.0033,"13,342,900",-9.999999999999983e-05,0,0.000158243844245409,-0.10810810810810816,0.1379310344827587,0.3750000000000001,-33.33333333333333,66.66666666666666
1404,2018-07-22,0.0033,0.0036,0.0033,0.0035,0.0035,"11,356,800",0.0002000000000000001,1,0.00018153223440556905,-0.07894736842105261,0.09374999999999997,0.5217391304347827,-19.999999999999996,80.0
1405,2018-07-23,0.0035,0.0036,0.0034,0.0034,0.0034,"8,372,820",-0.00010000000000000026,0,0.0001897321727429538,0.0,-0.08108108108108117,0.47826086956521735,-26.66666666666668,73.33333333333331
1406,2018-07-24,0.0034,0.0037,0.0034,0.0036,0.0036,"10,829,100",0.0002000000000000001,1,0.00020994885180793598,0.09090909090909088,-0.052631578947368446,0.5000000000000001,-13.33333333333334,86.66666666666666
1407,2018-07-25,0.0036,0.0037,0.0033,0.0035,0.0035,"13,195,600",-9.999999999999983e-05,0,0.00021541834279266078,0.0,0.029411764705882432,0.4583333333333335,-19.999999999999996,80.0
1408,2018-07-26,0.0035,0.0036,0.0034,0.0034,0.0034,"6,916,450",-0.00010000000000000026,0,0.00020927143866054845,0.0,0.030303030303030252,0.1724137931034483,-26.66666666666668,73.33333333333331
1409,2018-07-27,0.0034,0.0035,0.0033,0.0034,0.0034,"5,090,340",0.0,0,0.00020207062842985627,-0.05555555555555558,-0.028571428571428647,0.06249999999999989,-26.66666666666668,73.33333333333331
1410,2018-07-28,0.0034,0.0035,0.0034,0.0034,0.0034,"3,341,480",0.0,0,0.00019412616880831865,-0.028571428571428647,0.0,-0.08108108108108117,-28.57142857142858,71.42857142857142
1411,2018-07-29,0.0034,0.0035,0.0033,0.0033,0.0033,"5,890,530",-9.999999999999983e-05,0,0.0001777124050728312,-0.029411764705882304,-0.08333333333333331,-0.13157894736842105,-35.71428571428571,64.28571428571429
1412,2018-07-30,0.0033,0.0034,0.003,0.0033,0.0033,"13,732,200",0.0,0,0.00016282740607696062,-0.029411764705882304,-0.05714285714285717,-0.029411764705882304,-55.55555555555555,44.44444444444445
1413,2018-07-31,0.0033,0.0033,0.0029,0.0029,0.0029,"14,253,600",-0.0004000000000000002,0,0.000117400954942567,-0.14705882352941177,-0.14705882352941177,-0.12121212121212127,-150.00000000000006,-50.00000000000008
1414,2018-08-01,0.003,0.0032,0.0028,0.0032,0.0032,"14,829,700",0.0002000000000000001,1,0.00010440415186071953,-0.030303030303030252,-0.05882352941176461,-0.08571428571428569,-66.66666666666663,33.333333333333364
1415,2018-08-02,0.0031,0.0032,0.0029,0.0029,0.0029,"6,942,240",-0.0002000000000000001,0,6.910005654746885e-05,-0.12121212121212127,-0.14705882352941177,-0.14705882352941177,-100.0,0.0
1416,2018-08-03,0.003,0.003,0.0028,0.0029,0.0029,"9,546,950",-0.00010000000000000026,0,4.065268778013619e-05,0.0,-0.12121212121212127,-0.19444444444444448,-100.0,0.0
1417,2018-08-04,0.0029,0.003,0.0027,0.0027,0.0027,"7,980,110",-0.00019999999999999966,0,1.9471687996886096e-06,-0.15625,-0.18181818181818177,-0.22857142857142854,-128.57142857142853,-28.57142857142852
1418,2018-08-05,0.0028,0.0029,0.0027,0.0028,0.0028,"11,384,200",0.0,0,-2.0422649988977547e-05,-0.0344827586206896,-0.0344827586206896,-0.17647058823529407,-88.8888888888889,11.111111111111095
1419,2018-08-06,0.0029,0.0029,0.0027,0.0028,0.0028,"5,668,670",-9.999999999999983e-05,0,-3.7716124538628246e-05,-0.0344827586206896,-0.12500000000000006,-0.17647058823529407,-88.8888888888889,11.111111111111095
1420,2018-08-07,0.0028,0.0028,0.0027,0.0027,0.0027,"5,725,520",-9.999999999999983e-05,0,-5.881253765258618e-05,0.0,-0.0689655172413792,-0.20588235294117638,-100.0,0.0
1421,2018-08-08,0.0027,0.0027,0.0024,0.0024,0.0024,"4,879,040",-0.00030000000000000035,0,-9.860246202787965e-05,-0.14285714285714293,-0.1724137931034483,-0.27272727272727276,-137.50000000000006,-37.50000000000005
1422,2018-08-09,0.0024,0.0026,0.0024,0.0026,0.0026,"7,374,010",0.0002000000000000001,1,-0.00011269881346689459,-0.07142857142857147,-0.03703703703703713,-0.21212121212121215,-80.0,20.00000000000001
1423,2018-08-10,0.0026,0.0026,0.0024,0.0024,0.0024,"4,693,290",-0.0002000000000000001,0,-0.00013841306244655703,-0.11111111111111123,-0.14285714285714293,-0.1724137931034483,-100.0,0.0
1424,2018-08-11,0.0024,0.0025,0.0023,0.0024,0.0024,"5,083,850",0.0,0,-0.00015698219697539168,0.0,-0.14285714285714293,-0.2500000000000001,-100.0,0.0
1425,2018-08-12,0.0024,0.0024,0.0024,0.0024,0.0024,"3,433,940",0.0,0,-0.00016974169329313487,-0.07692307692307696,-0.11111111111111123,-0.1724137931034483,-100.0,0.0
1426,2018-08-13,0.0024,0.0025,0.0023,0.0023,0.0023,"4,981,090",-9.999999999999983e-05,0,-0.00018578127937349644,-0.0416666666666666,-0.0416666666666666,-0.2068965517241379,-111.1111111111111,-11.11111111111109
1427,2018-08-14,0.0023,0.0023,0.0021,0.0023,0.0023,"7,512,400",0.0,0,-0.00019623074106752932,-0.0416666666666666,-0.11538461538461536,-0.1481481481481482,-100.0,0.0
1428,2018-08-15,0.0023,0.0024,0.0022,0.0023,0.0023,"5,379,460",0.0,0,-0.00020218139349370817,-0.0416666666666666,-0.0416666666666666,-0.17857142857142858,-100.0,0.0
1429,2018-08-16,0.0023,0.0024,0.0022,0.0023,0.0023,"5,860,370",0.0,0,-0.0002045395241011853,0.0,-0.0416666666666666,-0.17857142857142858,-100.0,0.0
1430,2018-08-17,0.0023,0.0025,0.0023,0.0025,0.0025,"5,233,940",0.0002000000000000001,1,-0.00018810171162440912,0.08695652173913047,0.04166666666666678,-0.0740740740740741,-66.66666666666664,33.33333333333336
1431,2018-08-18,0.0025,0.0025,0.0024,0.0024,0.0024,"6,738,940",-0.00010000000000000026,0,-0.0001810566823434649,0.04347826086956515,0.04347826086956515,0.0,-80.00000000000004,19.999999999999964
1432,2018-08-19,0.0024,0.0025,0.0024,0.0025,0.0025,"2,665,100",0.00010000000000000026,1,-0.0001654965405154499,0.08695652173913047,0.08695652173913047,-0.038461538461538394,-59.999999999999986,40.00000000000002
1433,2018-08-20,0.0025,0.0025,0.0024,0.0024,0.0024,"2,424,120",-0.00010000000000000026,0,-0.00015939675372124472,-0.040000000000000105,0.04347826086956515,0.0,-80.00000000000004,19.999999999999964
1434,2018-08-21,0.0024,0.0024,0.0024,0.0024,0.0024,"2,134,170",0.0,0,-0.00015280123126172477,0.0,0.04347826086956515,0.0,-75.00000000000006,24.999999999999943
1435,2018-08-22,0.0024,0.0025,0.0023,0.0023,0.0023,"5,962,320",-9.999999999999983e-05,0,-0.00015386968253974526,-0.08000000000000003,-0.08000000000000003,-0.0416666666666666,-100.0,0.0
1436,2018-08-23,0.0023,0.0024,0.0023,0.0024,0.0024,"2,596,260",9.999999999999983e-05,1,-0.00014497607960896634,0.0,0.0,0.04347826086956515,-66.66666666666671,33.333333333333286
1437,2018-08-24,0.0024,0.0024,0.0024,0.0024,0.0024,"3,251,910",0.0,0,-0.00013635600802947923,0.0,-0.040000000000000105,0.04347826086956515,-50.000000000000114,49.999999999999886
1438,2018-08-25,0.0024,0.0024,0.0024,0.0024,0.0024,"4,028,740",0.0,0,-0.00012804847607370473,0.04347826086956515,0.0,0.04347826086956515,-50.000000000000114,49.999999999999886
1439,2018-08-26,0.0024,0.0024,0.0023,0.0024,0.0024,"2,912,230",0.0,0,-0.00012008048407332597,0.0,0.0,0.04347826086956515,-50.000000000000114,49.999999999999886
1440,2018-08-27,0.0024,0.0025,0.0024,0.0025,0.0025,"3,618,660",0.00010000000000000026,1,-0.0001044921087559542,0.04166666666666678,0.08695652173913047,0.0,-0.0,100.0
1441,2018-08-28,0.0025,0.0026,0.0025,0.0026,0.0026,"5,215,460",9.999999999999983e-05,1,-8.31109929516783e-05,0.08333333333333338,0.08333333333333338,0.08333333333333338,49.999999999999886,149.9999999999999
1442,2018-08-29,0.0026,0.0026,0.0025,0.0026,0.0026,"4,588,400",0.0,0,-6.541227267252555e-05,0.08333333333333338,0.08333333333333338,0.03999999999999993,-0.0,100.0
1443,2018-08-30,0.0026,0.0033,0.0026,0.0032,0.0032,"33,967,500",0.0006000000000000003,1,-2.9370670672338763e-06,0.28,0.33333333333333354,0.33333333333333354,200.00000000000014,300.0000000000001
1444,2018-08-31,0.0032,0.0048,0.0032,0.0048,0.0048,"77,150,500",0.0015999999999999994,1,0.00017367954207727883,0.846153846153846,1.0,1.0,177.7777777777777,277.77777777777766
1445,2018-09-01,0.0047,0.0068,0.0043,0.0063,0.0063,"193,826,000",0.0015999999999999999,1,0.00042973324391896474,1.4230769230769231,1.52,1.7391304347826089,60.00000000000003,160.00000000000003
1446,2018-09-02,0.0063,0.0066,0.0045,0.005,0.005,"139,429,000",-0.0013,0,0.0005217441699326055,0.5625,0.9230769230769232,1.0833333333333335,-32.49999999999999,67.5
1447,2018-09-03,0.005,0.0056,0.005,0.0053,0.0053,"57,158,800",0.0002999999999999999,1,0.0006118183237047441,0.10416666666666677,1.0384615384615385,1.2083333333333335,-25.0,75.0
1448,2018-09-04,0.0053,0.0053,0.0051,0.0053,0.0053,"32,495,100",0.0,0,0.0006754169533130616,-0.15873015873015872,0.6562499999999999,1.2083333333333335,-25.0,75.0
1449,2018-09-05,0.0053,0.0054,0.0048,0.0049,0.0049,"50,536,000",-0.0004000000000000002,0,0.000685639048267577,-0.020000000000000052,0.02083333333333339,1.0416666666666667,-35.0,64.99999999999999
1450,2018-09-06,0.0049,0.0051,0.0047,0.005,0.005,"32,481,300",0.00010000000000000026,1,0.0006938114696904297,-0.05660377358490565,-0.20634920634920634,1.0,-33.33333333333333,66.66666666666667
1451,2018-09-07,0.005,0.0054,0.005,0.0053,0.0053,"37,618,700",0.0002999999999999999,1,0.0007162393044839424,0.0,0.059999999999999984,1.0384615384615385,-25.64102564102564,74.35897435897436
1452,2018-09-08,0.0053,0.0059,0.0053,0.0057,0.0057,"48,248,300",0.0004000000000000002,1,0.0007575575305531169,0.16326530612244905,0.07547169811320759,1.1923076923076925,-15.38461538461538,84.61538461538463
1453,2018-09-09,0.0057,0.0058,0.0057,0.0058,0.0058,"32,572,000",9.99999999999994e-05,1,0.0007892734338203833,0.1599999999999999,0.09433962264150936,0.8124999999999998,-12.82051282051283,87.17948717948717
1454,2018-09-10,0.0058,0.0069,0.0058,0.0069,0.0069,"76,891,600",0.0011000000000000003,1,0.0008928767946842489,0.3018867924528302,0.40816326530612246,0.4375000000000001,15.789473684210522,115.7894736842105
1455,2018-09-11,0.0069,0.0069,0.006,0.0063,0.0063,"89,882,900",-0.0005999999999999998,0,0.0009160090370170862,0.10526315789473681,0.26,0.0,-13.95348837209302,86.04651162790698
1456,2018-09-12,0.0063,0.0065,0.0062,0.0065,0.0065,"59,824,100",0.00019999999999999966,1,0.0009396481552320776,0.12068965517241381,0.2264150943396226,0.29999999999999993,-9.302325581395353,90.69767441860465
1457,2018-09-13,0.0065,0.0066,0.0064,0.0066,0.0066,"45,785,700",0.00010000000000000026,1,0.0009554377987881866,-0.04347826086956521,0.15789473684210523,0.24528301886792453,-8.108108108108107,91.8918918918919
1458,2018-09-14,0.0066,0.0067,0.0061,0.0062,0.0062,"41,910,000",-0.0004000000000000002,0,0.0009250115901921112,-0.015873015873015914,0.06896551724137935,0.16981132075471694,-33.33333333333333,66.66666666666666
1459,2018-09-15,0.0062,0.0063,0.0061,0.0062,0.0062,"16,956,400",0.0,0,0.0008906319499508309,-0.04615384615384614,-0.10144927536231886,0.2653061224489796,-35.0,64.99999999999999
1460,2018-09-16,0.0062,0.0065,0.0061,0.0065,0.0065,"21,598,600",0.0002999999999999999,1,0.0008774783064575114,-0.015151515151515192,0.03174603174603169,0.29999999999999993,-20.00000000000001,80.0
1461,2018-09-17,0.0065,0.0065,0.0062,0.0062,0.0062,"26,385,900",-0.0002999999999999999,0,0.000833241368604255,0.0,-0.04615384615384614,0.16981132075471694,-35.0,64.99999999999999
1462,2018-09-18,0.0062,0.0063,0.0058,0.006,0.006,"39,689,500",-0.00019999999999999966,0,0.0007731327549744468,-0.032258064516128976,-0.09090909090909088,0.052631578947368404,-44.999999999999986,55.000000000000014
1463,2018-09-19,0.006,0.006,0.0054,0.0056,0.0056,"38,645,300",-0.0004000000000000002,0,0.0006853196502220387,-0.13846153846153844,-0.09677419354838708,-0.0344827586206896,-64.99999999999999,35.0
1464,2018-09-20,0.0056,0.0059,0.0056,0.0057,0.0057,"25,354,400",0.00010000000000000026,1,0.0006166875066100728,-0.08064516129032251,-0.08064516129032251,-0.17391304347826084,-63.15789473684209,36.842105263157904
1465,2018-09-21,0.0057,0.006,0.0056,0.0057,0.0057,"22,345,300",0.0,0,0.000555888106268959,-0.04999999999999999,-0.123076923076923,-0.0952380952380952,-74.99999999999999,25.00000000000001
1466,2018-09-22,0.0057,0.0058,0.0056,0.0058,0.0058,"14,917,600",9.99999999999994e-05,1,0.000509895549235106,0.03571428571428566,-0.06451612903225809,-0.10769230769230771,-84.61538461538464,15.384615384615358
1467,2018-09-23,0.0058,0.0059,0.0057,0.0059,0.0059,"12,445,100",0.00010000000000000026,1,0.0004760279270663026,0.03508771929824555,-0.01666666666666671,-0.10606060606060608,-76.92307692307693,23.076923076923073
1468,2018-09-24,0.0059,0.0061,0.0057,0.0057,0.0057,"17,243,600",-0.00019999999999999966,0,0.0004281142296170548,0.0,0.017857142857142905,-0.08064516129032251,-92.30769230769229,7.692307692307712
1469,2018-09-25,0.0057,0.0058,0.0056,0.0057,0.0057,"17,598,700",0.0,0,0.0003856962133292731,-0.017241379310344723,0.0,-0.08064516129032251,-89.99999999999997,10.000000000000025
1470,2018-09-26,0.0057,0.0058,0.0057,0.0057,0.0057,"11,673,600",0.0,0,0.0003480673263422159,-0.03389830508474571,0.0,-0.123076923076923,-89.99999999999997,10.000000000000025
1471,2018-09-27,0.0057,0.0059,0.0057,0.0059,0.0059,"15,096,200",0.00019999999999999966,1,0.00033057384136554995,0.03508771929824555,0.017241379310344872,-0.04838709677419354,-70.0,29.999999999999993
1472,2018-09-28,0.0059,0.006,0.0058,0.0058,0.0058,"14,461,600",-0.00010000000000000026,0,0.000305123688277102,0.017543859649122702,-0.016949152542372926,-0.03333333333333342,-77.77777777777781,22.22222222222219
1473,2018-09-29,0.0058,0.0059,0.0058,0.0059,0.0059,"15,626,800",0.00010000000000000026,1,0.00028968412459496034,0.03508771929824555,0.03508771929824555,0.053571428571428555,-66.66666666666666,33.33333333333333
1474,2018-09-30,0.0059,0.0059,0.0058,0.0059,0.0059,"13,396,600",0.0,0,0.00027428635675744335,0.0,0.03508771929824555,0.03508771929824555,-66.66666666666666,33.33333333333333
1475,2018-10-01,0.0059,0.006,0.0059,0.0059,0.0059,"20,096,400",0.0,0,0.0002590968080897881,0.017241379310344872,0.03508771929824555,0.03508771929824555,-50.0,50.0
1476,2018-10-02,0.0059,0.006,0.0058,0.0058,0.0058,"15,357,200",-0.00010000000000000026,0,0.0002362662863918839,-0.016949152542372926,-0.016949152542372926,0.0,-50.000000000000114,49.999999999999886
1477,2018-10-03,0.0058,0.0058,0.0057,0.0057,0.0057,"15,933,900",-9.99999999999994e-05,0,0.00020770942424803464,-0.03389830508474571,-0.017241379310344723,-0.03389830508474571,-66.66666666666657,33.33333333333343
1478,2018-10-04,0.0057,0.0058,0.0056,0.0056,0.0056,"14,529,600",-0.00010000000000000026,0,0.0001749915473632747,-0.050847457627118633,-0.050847457627118633,-0.01754385964912285,-150.00000000000023,-50.00000000000022
1479,2018-10-05,0.0056,0.0057,0.0056,0.0057,0.0057,"12,566,200",0.00010000000000000026,1,0.00015534088544657404,-0.017241379310344723,-0.03389830508474571,0.0,-66.66666666666657,33.33333333333343
1480,2018-10-06,0.0057,0.0058,0.0055,0.0055,0.0055,"13,055,500",-0.00020000000000000052,0,0.00012222038525033698,-0.0350877192982457,-0.06779661016949155,-0.0350877192982457,-133.33333333333343,-33.33333333333343
1481,2018-10-07,0.0056,0.0056,0.0055,0.0056,0.0056,"7,755,690",0.0,0,0.00010285565848405006,0.0,-0.0344827586206896,-0.050847457627118633,-74.99999999999994,25.000000000000057
1482,2018-10-08,0.0056,0.0057,0.0055,0.0056,0.0056,"12,177,400",0.0,0,8.651171975281122e-05,-0.01754385964912285,-0.01754385964912285,-0.0344827586206896,-74.99999999999994,25.000000000000057
1483,2018-10-09,0.0056,0.0056,0.0056,0.0056,0.0056,"8,996,090",0.0,0,7.272075100608118e-05,0.01818181818181823,0.0,-0.050847457627118633,-74.99999999999994,25.000000000000057
1484,2018-10-10,0.0056,0.0056,0.0055,0.0056,0.0056,"10,274,400",0.0,0,6.108713445515494e-05,0.0,-0.01754385964912285,-0.050847457627118633,-74.99999999999994,25.000000000000057
1485,2018-10-11,0.0055,0.0055,0.0049,0.005,0.005,"18,770,800",-0.0004999999999999996,0,3.4130800696131197e-06,-0.10714285714285711,-0.09090909090909084,-0.1525423728813559,-224.99999999999983,-124.99999999999984
1486,2018-10-12,0.005,0.0053,0.005,0.0052,0.0052,"9,635,600",0.00019999999999999966,1,-2.5857624421277495e-05,-0.07142857142857147,-0.07142857142857147,-0.10344827586206895,-77.77777777777781,22.22222222222219
1487,2018-10-13,0.0052,0.0053,0.0052,0.0052,0.0052,"8,095,130",0.0,0,-4.849583877258694e-05,-0.07142857142857147,-0.07142857142857147,-0.08771929824561411,-77.77777777777781,22.22222222222219
1488,2018-10-14,0.0052,0.0052,0.0051,0.0052,0.0052,"7,930,760",0.0,0,-6.567967236666052e-05,0.03999999999999993,-0.07142857142857147,-0.07142857142857147,-77.77777777777781,22.22222222222219
1489,2018-10-15,0.0052,0.0055,0.0051,0.0052,0.0052,"18,579,800",0.0,0,-7.839430356011874e-05,0.0,-0.07142857142857147,-0.08771929824561411,-77.77777777777781,22.22222222222219
1490,2018-10-16,0.0052,0.0052,0.005,0.005,0.005,"11,794,600",-0.00019999999999999966,0,-0.00010341694277368144,-0.038461538461538394,0.0,-0.09090909090909084,-100.0,0.0
1491,2018-10-17,0.005,0.005,0.0045,0.0046,0.0046,"24,144,600",-0.0004000000000000002,0,-0.00015375186588660085,-0.11538461538461536,-0.11538461538461536,-0.17857142857142858,-157.14285714285717,-57.14285714285716
1492,2018-10-18,0.0046,0.0047,0.0043,0.0044,0.0044,"22,842,600",-0.00019999999999999966,0,-0.00020739031714730322,-0.15384615384615374,-0.15384615384615374,-0.21428571428571422,-118.18181818181814,-18.181818181818148
1493,2018-10-19,0.0044,0.0046,0.0043,0.0045,0.0045,"17,274,700",9.99999999999994e-05,1,-0.0002390741143783676,-0.10000000000000009,-0.13461538461538464,-0.19642857142857148,-92.30769230769236,7.692307692307645
