,Date,Open,High,Low,Close,Adj Close,Volume,Daily_Change,Daily_Change_Ind,MACD,PROC_3,PROC_5,PROC_10,wpr,sto_os
345,2015-08-28,224.701004,235.218994,220.925995,231.395996,231.395996,31336600,6.626998999999984,1.0,-12.98397796265084,0.044163379036863466,0.014142981365313046,0.09625306866749107,-62.12557441788801,37.874425582111996
346,2015-08-29,231.548996,233.222,227.330002,229.779999,229.779999,17142500,-1.615996999999993,0.0,-12.207723462586642,0.017486550141120133,0.09161739926405384,0.01365774786951662,-62.227742087120006,37.77225791288
347,2015-08-30,229.895004,232.067993,226.246994,228.761002,228.761002,19412600,-1.018997000000013,0.0,-11.541715014244772,0.017760478772790793,0.03227309447557889,-0.027996617089527574,-61.955325163124854,38.044674836875146
348,2015-08-31,229.113998,231.955994,225.914993,230.056,230.056,20710700,1.294998000000021,1.0,-10.785079323786107,-0.005790921291481574,0.018708707450492856,-0.01080539538803528,-58.802473443176794,41.19752655682321
349,2015-09-01,230.255997,231.216003,226.860001,228.121002,228.121002,20575200,-1.9349980000000073,0.0,-10.223725511332333,-0.00721993649238374,0.014913110992794042,-0.009848504752152825,-29.08469443043094,70.91530556956906
350,2015-09-02,228.026993,230.576996,226.475006,229.283997,229.283997,18760400,1.1629949999999951,1.0,-9.574634170961616,0.002286206982079965,-0.009127206332472569,0.004886689123762951,-24.405577611693687,75.59442238830631
351,2015-09-03,229.324005,229.604996,226.667007,227.182999,227.182999,17482000,-2.100998000000004,0.0,-9.124575164449396,-0.012488268073860349,-0.011302115115772145,0.07927981375519169,-32.85859338384524,67.14140661615477
352,2015-09-04,227.214996,230.899994,227.050995,230.298004,230.298004,20962400,3.1150049999999965,1.0,-8.419490641803662,0.009543189714728622,0.006718811277107456,0.039208742583796016,-10.28810132098818,89.71189867901182
353,2015-09-05,230.199005,236.143005,229.442993,235.018997,235.018997,20671400,4.720993000000021,1.0,-7.394521951505084,0.02501264839691369,0.0215729952707167,0.04068530557856026,17.33410280206204,117.33410280206205
354,2015-09-06,234.869995,242.912003,234.681,239.839996,239.839996,25473700,4.8209990000000005,1.0,-6.122634630598725,0.055712782451648235,0.051371832918742,0.06705105775775651,19.658288235337753,119.65828823533775
355,2015-09-07,239.934006,242.106003,238.722,239.847,239.847,21192200,0.007003999999994903,1.0,-5.055809377688064,0.0414636507227393,0.04606951701038258,0.03652182469051889,0.02386777904691466,100.02386777904691
356,2015-09-08,239.845993,245.781006,239.677994,243.606995,243.606995,26879200,3.7599950000000035,1.0,-3.862418944465304,0.03654171837011116,0.07229412443842251,0.060174932806053356,20.61626144875707,120.61626144875707
357,2015-09-09,243.414993,244.416,237.820999,238.167999,238.167999,23635700,-5.438996000000003,0.0,-3.3172902922883623,-0.006971301817399983,0.03417309252927792,0.04112150636584473,-28.87247360361756,71.12752639638245
358,2015-09-10,238.335999,241.292999,235.791,238.477005,238.477005,21215500,0.30900599999998235,1.0,-2.827741265172051,-0.005711953870592574,0.014713738226020843,0.036604152901902054,-27.232140060743298,72.76785993925671
359,2015-09-11,238.328995,241.169006,238.328995,240.106995,240.106995,19224700,1.6299900000000207,1.0,-2.281938793611772,-0.01436740353042818,0.001113238010561001,0.052542260006380334,-21.31028283250919,78.6897171674908
360,2015-09-12,239.854996,240.123993,234.753998,235.229004,235.229004,17962600,-4.877991000000009,0.0,-2.2174382612655563,-0.012340007945399942,-0.019253924376790223,0.0259285736369992,-51.01067365091906,48.98932634908094
361,2015-09-13,235.242004,235.934998,229.332001,230.511993,230.511993,18478800,-4.717011000000014,0.0,-2.5179194822333955,-0.03339949694520863,-0.05375462227593268,0.014653358810533153,-79.7309132320783,20.26908676792171
362,2015-09-14,230.608994,232.440002,227.960999,230.643997,230.643997,20997800,0.13200400000002332,1.0,-2.7141147695189716,-0.03941158815468911,-0.031591154275936104,0.0015023708151635624,-78.9271867820717,21.072813217928292
363,2015-09-15,230.492004,259.182007,229.822006,230.304001,230.304001,19177800,-0.3399960000000135,0.0,-2.8640211311299595,-0.020937056724518562,-0.03427166489280588,-0.020062190972587688,-80.99730418833516,19.00269581166484
364,2015-09-16,230.25,231.214996,227.401993,229.091003,229.091003,20144200,-1.212997999999999,0.0,-3.045594091011708,-0.0061644948772795055,-0.0458795130062746,-0.04481734981349821,-88.38282717555458,11.617172824445424
365,2015-09-17,229.076004,230.285004,228.925995,229.809998,229.809998,18935400,0.7189950000000067,1.0,-3.095788756548558,-0.0036159579735344496,-0.023037150639807987,-0.04184751946032263,-84.00511665979455,15.99488334020545
366,2015-09-18,233.520996,234.352997,232.184998,232.975006,232.975006,20242200,3.1650080000000003,1.0,-2.8473561468518085,0.011597735985489927,0.010684966833808157,-0.04364402179830675,-73.24328230547383,26.756717694526174
367,2015-09-19,232.858002,233.205002,231.089005,231.492996,231.492996,12712600,-1.4820100000000025,0.0,-2.738489730173683,0.010484885781394062,0.003680993266865697,-0.028026447835252644,-83.45278090536284,16.54721909463716
368,2015-09-20,231.399002,232.365005,230.910004,231.212006,231.212006,14444700,-0.28099000000000274,0.0,-2.6444028255948524,0.006100726740357027,0.003942636671778893,-0.03046414894383628,-85.38850806751616,14.611491932483844
369,2015-09-21,231.216995,231.216995,226.520996,227.085007,227.085007,19678800,-4.126999000000012,0.0,-2.869771663026313,-0.02528167764056208,-0.008756328156632194,-0.05423410509135738,-113.81921400893586,-13.819214008935859
370,2015-09-22,226.968994,232.386002,225.117004,230.617996,230.617996,25009300,3.532989000000015,1.0,-2.731804858586287,-0.003779811981870933,0.0035159392847651377,-0.019602208577986405,-78.61644131444709,21.383558685552913
371,2015-09-23,230.936005,231.835007,229.591003,230.283005,230.283005,17254100,-0.33499100000000226,0.0,-2.6193024578587654,-0.0040179617662241965,-0.011554891858227936,-0.0009933886606931853,-75.44155316377187,24.558446836228136
372,2015-09-24,230.358002,235.649002,230.294998,234.529007,234.529007,25097800,4.246002000000004,1.0,-2.1625975403901236,0.03278067582858968,0.013114915148447955,0.016844184329670605,-42.83514928749739,57.16485071250261
373,2015-09-25,234.362,237.427002,233.684006,235.143997,235.143997,22363600,0.6149900000000059,1.0,-1.7310762798048245,0.019625532605876985,0.017005998382281284,0.02101568352692237,-38.112444889367055,61.88755511063295
374,2015-09-26,235.076004,235.403,233.358002,234.339996,234.339996,13724100,-0.8040009999999995,0.0,-1.4373992889780993,0.01761741384258908,0.031948339944785624,0.02291226163953725,-10.916114040808075,89.08388595919192
375,2015-09-27,234.139008,234.526001,232.475998,232.757004,232.757004,14179900,-1.5829920000000186,0.0,-1.317208423926047,-0.007555581386996672,0.009275113118232065,0.012823663137580234,-29.6190093299534,70.3809906700466
376,2015-09-28,232.835999,239.339005,232.466995,239.141998,239.141998,24713000,6.384994000000006,1.0,-0.6986866188405259,0.017002351967335096,0.03847002517619569,0.026470616337273507,49.60920661273903,149.60920661273903
377,2015-09-29,239.016006,239.802002,235.927994,236.686996,236.686996,22691300,-2.4550020000000075,0.0,-0.40196813771837014,0.010015362465056882,0.009201373542676477,0.022436963924385808,-20.361647445867757,79.63835255413224
378,2015-09-30,236.639999,237.733994,235.628998,236.059998,236.059998,19743500,-0.6269979999999862,0.0,-0.21493249424409555,0.014190739454611696,0.003895489622046334,0.02096773469453833,-25.561933321506096,74.43806667849391
379,2015-10-01,236.003998,238.445007,235.615997,237.548996,237.548996,20488800,1.488997999999981,1.0,0.05283524345503565,-0.006661322617200901,0.013693778504630404,0.04607961194021056,-13.212268301436165,86.78773169856383
380,2015-10-02,237.264008,238.541,236.602997,237.292999,237.292999,19677900,-0.2559969999999794,0.0,0.24160125739646787,0.002560356125353061,0.019488113878626888,0.028943981457544204,-15.335492910295697,84.6645070897043
381,2015-10-03,237.201996,239.315002,236.944,238.729996,238.729996,16482700,1.436996999999991,1.0,0.5013738066964777,0.011310675347883348,-0.0017228341464304445,0.036680913556777654,-3.417121236965348,96.58287876303466
382,2015-10-04,238.531006,238.968002,237.940002,238.259003,238.259003,12999000,-0.4709929999999929,0.0,0.6616135555019582,0.0029888865537449744,0.006641712584835094,0.015904199005967734,-7.323510484498106,92.67648951550188
383,2015-10-05,238.147003,240.382996,237.035004,240.382996,240.382996,23335900,2.1239929999999845,1.0,0.9490531016543855,0.013021863320965414,0.018313132409668087,0.022279960648963443,10.292767075964388,110.29276707596438
384,2015-10-06,240.363998,246.934998,240.136002,246.063004,246.063004,27535100,5.680008000000015,1.0,1.6165456565982765,0.03071674327846094,0.035841060763734056,0.050025638815834036,56.23775308314652,156.23775308314652
385,2015-10-07,246.169998,246.681,242.585007,242.968994,242.968994,22999200,-3.0940099999999973,0.0,1.8742721237867954,0.01976836526928639,0.023919774388286946,0.04387403955414383,-19.60716220577705,80.39283779422294
386,2015-10-08,243.074997,244.251007,242.179001,242.304001,242.304001,18515300,-0.6649930000000097,0.0,2.001787468463988,0.007991434635418257,0.014970908808627465,0.013222282269298422,-28.250435893581873,71.74956410641813
387,2015-10-09,242.498001,244.227997,242.121994,243.931,243.931,17353100,1.626999000000012,1.0,2.2086693542542264,-0.008664463837887612,0.023806013324079948,0.030605838607204335,-16.02287689764011,83.97712310235988
388,2015-10-10,243.740005,245.319,243.074005,244.940994,244.940994,15912700,1.0099939999999776,1.0,2.426155602616916,0.00811626194575255,0.018961399416121755,0.037621774443969885,-8.432361340748656,91.56763865925134
389,2015-10-11,244.742004,247.242996,244.151993,247.050003,247.050003,16827300,2.1090090000000146,1.0,2.7371423487401785,0.0195869733079645,0.004011163742437271,0.03999598886959731,7.4176987825041065,107.41769878250412
390,2015-10-12,246.875,247.453995,245.179001,245.307999,245.307999,17388300,-1.7420040000000085,0.0,2.8106371458596584,0.005645034866417075,0.009626763322730743,0.03377680771778684,-15.850802615649485,84.14919738435051
391,2015-10-13,245.199997,250.235992,243.757004,249.507996,249.507996,28198500,4.199996999999996,1.0,3.17123098239648,0.018645315042691474,0.02973122594042511,0.04514723822137538,22.365713209411535,122.36571320941154
392,2015-10-14,249.492996,254.274994,248.903,251.988998,251.988998,27462600,2.481002000000018,1.0,3.6155228260375907,0.019991883991193497,0.03303392352755491,0.05762634287527847,18.448857592037275,118.44885759203727
393,2015-10-15,252.106995,255.962006,252.046005,254.320007,254.320007,25223500,2.3310089999999946,1.0,4.108361622895615,0.036737521959078104,0.038290907727760816,0.0579783563393145,15.861521220843814,115.86152122084381
394,2015-10-16,254.296005,266.13501,253.925995,262.868988,262.868988,35901500,8.548980999999998,1.0,5.129639943819768,0.05354935398543304,0.0640315110621553,0.06829951568013855,50.20835721695791,150.20835721695792
395,2015-10-17,262.747009,273.578003,262.367004,270.640015,270.640015,43199600,7.771027000000004,1.0,6.49124032695039,0.07401520363202521,0.10326616377478995,0.11388704601542696,31.57672383790565,131.57672383790566
396,2015-10-18,270.907013,271.667999,260.777008,261.643005,261.643005,22434300,-8.997009999999989,0.0,6.766336805734227,0.02879442355473045,0.04863575193798609,0.07981297840806194,-27.78483266674923,72.21516733325076
397,2015-10-19,261.860992,264.820007,260.950989,263.437012,263.437012,25258800,1.794006999999965,1.0,7.04787065314909,0.0021608634944795383,0.045430610426888444,0.07996528526509533,-23.806056373233663,76.19394362676634
398,2015-10-20,263.571991,270.834991,263.22699,269.463013,269.463013,30889800,6.026001000000008,1.0,7.6688346230251625,-0.004348957784383865,0.05954311726642877,0.10011398500326164,-4.153731713994832,95.84626828600517
399,2015-10-21,269.306,270.769989,263.838989,266.272003,266.272003,25637300,-3.1910100000000057,0.0,7.813397224802372,0.0176920380500903,0.012945669346130636,0.07780611117822969,-15.415054495667672,84.58494550433232
400,2015-10-22,266.496002,276.51001,266.13501,274.02301,274.02301,37808600,7.7510070000000155,1.0,8.455930907393622,0.04018417123558939,0.012499980832472219,0.11705696967508998,11.938852797009464,111.93885279700946
401,2015-10-23,273.648987,278.68399,273.542999,276.496002,276.496002,29442500,2.4729919999999765,1.0,9.06025231788658,0.026100016182925952,0.0567681792219133,0.1081648942425075,8.218101748603624,108.21810174860363
402,2015-10-24,276.503998,281.705994,276.503998,281.653992,281.653992,25942400,5.157990000000041,1.0,9.841936359521924,0.057767954673026714,0.06915117910614639,0.11772336981156616,16.346026595841913,116.34602659584192
403,2015-10-25,281.445007,294.05899,281.445007,283.679993,283.679993,45717100,2.026001000000008,1.0,10.50382637095106,0.03524150398902642,0.05276041354143114,0.11544505029838262,5.574207313582013,105.57420731358202
404,2015-10-26,283.627991,285.299988,280.51001,285.299988,285.299988,32108800,1.6199949999999603,1.0,11.031929811575594,0.03184127776285174,0.07146070478915503,0.08533148079072753,4.221816046359121,104.22181604635912
405,2015-10-27,285.181,296.212006,285.007996,293.787994,293.787994,46331800,8.488006000000041,1.0,11.997071962360337,0.04308123564604051,0.0721289208523037,0.08553051181289663,23.71481866670076,123.71481866670075
406,2015-10-28,293.703003,306.330994,293.703003,304.618011,304.618011,50808100,10.830016999999998,1.0,13.480451676367124,0.07380858191152027,0.10170855562678281,0.16425054436291925,25.909753908921623,125.90975390892163
407,2015-10-29,304.324005,318.170013,301.822998,313.855011,313.855011,64495900,9.236999999999966,1.0,15.225875079918069,0.1000877118859185,0.11432828901640411,0.19138540411322313,18.3645458376439,118.3645458376439
408,2015-10-30,313.942993,334.169006,313.940002,328.015015,328.015015,78305000,14.160004000000015,1.0,17.54943077124807,0.11650244972229865,0.15628533239564757,0.21729142470473312,27.120206796881202,127.1202067968812
409,2015-10-31,328.511993,332.777008,309.251007,314.165985,314.165985,48598100,-13.849030000000027,0.0,18.065120947973867,0.03134408884312475,0.10117770141651738,0.17986863605784345,-20.86576856720179,79.1342314327982
410,2015-11-01,315.005005,327.471985,311.881012,325.431,325.431,37001100,11.265015000000005,1.0,19.16191506423513,0.03688323778268429,0.10770694053617437,0.1876046467776556,-3.893229992582751,96.10677000741725
411,2015-11-02,325.941986,365.359985,323.209015,361.188995,361.188995,101918000,35.757994999999994,1.0,22.65534692097276,0.10113555320020937,0.18571122506607118,0.3063082011580045,51.37040239537905,151.37040239537907
412,2015-11-03,361.872986,417.899994,357.647003,403.416992,403.416992,206162000,42.227997000000016,1.0,28.50280073555666,0.2840887023463091,0.285361003842631,0.4323141281803667,44.48939658770478,144.4893965877048
413,2015-11-04,403.664001,495.562012,380.548004,411.562988,411.562988,263900000,8.145996000000025,1.0,33.40914399501065,0.26467050772667644,0.2547077700086382,0.45080019090383994,5.939696418656626,105.93969641865664
414,2015-11-05,408.076996,447.561005,374.580994,386.354004,386.354004,151824992,-25.208984000000044,0.0,34.861441055893295,0.06967269033210716,0.22977668635896403,0.3542026647403855,-18.32847755726705,81.67152244273295
415,2015-11-06,388.046997,395.835999,354.024994,374.470001,374.470001,122687000,-11.88400299999995,0.0,34.65398761862588,-0.07175451598231135,0.1506893965233799,0.27462663093032996,-27.46265989825225,72.53734010174774
416,2015-11-07,374.269012,390.585999,372.433014,386.481995,386.481995,56625100,12.011993999999959,1.0,35.05475738009875,-0.06094083708032568,0.07002705051963172,0.2687430849254674,-19.30658674323065,80.69341325676935
417,2015-11-08,384.278015,389.894989,368.700012,373.368011,373.368011,51817600,-13.11398399999996,0.0,33.9231365905963,-0.03361164337771416,-0.07448615600207531,0.18961940359142468,-29.867127369045427,70.13287263095457
418,2015-11-09,374.324005,385.278015,362.894989,380.256989,380.256989,68224400,6.888977999999952,1.0,33.199498757332606,0.015453809342660671,-0.07606611846252813,0.15926702013930663,-24.794277816937687,75.2057221830623
419,2015-11-10,379.984009,381.386993,329.108002,336.819,336.819,95797904,-43.43798899999996,0.0,28.7890654491365,-0.12850015173410592,-0.12821144206389526,0.07210524398432262,-63.46337661456387,36.53662338543612
420,2015-11-11,339.820007,340.584991,300.997009,311.084015,311.084015,107070000,-25.734984999999995,0.0,22.952583963237657,-0.16681663711142086,-0.16926852840209222,-0.04408610427402418,-93.95389649763541,6.046103502364584
421,2015-11-12,314.07901,345.080994,313.355988,338.152008,338.152008,78477800,27.067993,1.0,20.277544246784316,-0.11072769789380506,-0.12505106997287146,-0.06378097704776403,-73.06103735753749,26.93896264246252
422,2015-11-13,338.497986,340.914001,326.075012,336.752991,336.752991,52003000,-1.3990170000000148,0.0,17.83902978806117,-0.0001959776615927492,-0.09806683733277839,-0.16524837159065422,-74.45338538641315,25.546614613586854
423,2015-11-14,336.623993,338.181,329.970001,332.906006,332.906006,38612000,-3.846985000000018,0.0,15.418336980935521,0.07014822346304089,-0.12452363630323698,-0.1911177250953383,-78.28203220190161,21.717967798098385
424,2015-11-15,333.050995,334.661987,317.48999,320.165985,320.165985,44213100,-12.740021000000013,0.0,12.329777271866305,-0.05318916515202253,-0.04944202969547454,-0.17131443783354708,-90.96132282323391,9.038677176766084
425,2015-11-16,319.734985,331.626007,315.904999,330.751007,330.751007,47980100,10.585022000000038,1.0,10.61384447106434,-0.017823105244520288,0.06322083762484547,-0.11674898892635195,-80.42675854180953,19.573241458190456
426,2015-11-17,330.362,338.350006,329.614014,335.093994,335.093994,51001600,4.342986999999994,1.0,9.494946288429617,0.006572389685273562,-0.009043311669466751,-0.13296350584197325,-76.1044741171867,23.895525882813303
427,2015-11-18,334.592987,336.531006,330.640015,334.589996,334.589996,43783800,-0.5039980000000241,0.0,8.469907173391732,0.045051665935093035,-0.006423090686075075,-0.10386003582936845,-76.60606961020594,23.393930389794054
428,2015-11-19,334.678986,335.334015,325.27301,326.148987,326.148987,45011100,-8.441009000000008,0.0,6.896933847668208,-0.013913850306130855,-0.020297077487992254,-0.14229324789609588,-80.01939574508499,19.980604254915
429,2015-11-20,326.411011,326.472992,312.21701,322.022003,322.022003,53152900,-4.126983999999993,0.0,5.256731705318714,-0.03900992328737478,0.005797049302411079,-0.043931598276819396,-85.49299596620497,14.507004033795026
430,2015-11-21,322.09201,328.158997,319.595001,326.927002,326.927002,28200500,4.904999000000032,1.0,4.303049243873204,-0.022902639324577923,-0.011561582335560355,0.05092832236976237,-78.987517967988,21.012482032012
431,2015-11-22,326.975006,327.01001,321.259003,324.536011,324.536011,23439400,-2.3909910000000423,0.0,3.316090207197931,-0.004945518963086657,-0.03150752681052241,-0.04026590609510752,-80.55310445377127,19.446895546228735
432,2015-11-23,324.350006,325.118011,321.290009,323.04599,323.04599,27478900,-1.490020999999956,0.0,2.386179426814806,0.003179866563341741,-0.034501946077311794,-0.04070342763488622,-82.70715525401582,17.292844745984183
433,2015-11-24,323.014008,323.058014,318.118011,320.04599,320.04599,29362600,-3.0,0.0,1.3911076823344501,-0.021047548712418675,-0.01871229788611902,-0.03862957041393832,-66.89087735466758,33.10912264533242
434,2015-11-25,320.045013,329.134003,316.769989,328.205994,328.205994,41666900,8.160003999999958,1.0,1.2465804787405546,0.01130839991744399,0.019203628765702672,0.02511200245085373,-36.744556569081595,63.255443430918405
435,2015-11-26,328.303009,366.756989,328.229004,352.68399,352.68399,106105000,24.47799600000002,1.0,3.071801518902248,0.09174545085670302,0.0787851350375763,0.06631267187646077,80.2605078598727,180.26050785987272
436,2015-11-27,351.860992,363.588989,347.869995,358.041992,358.041992,55179100,5.358001999999999,1.0,4.8942306812065794,0.11872044389620372,0.10324272149878623,0.0684822718726495,16.41645321404499,116.41645321404499
437,2015-11-28,357.140991,359.536011,352.171997,357.381012,357.381012,36816600,-0.660979999999995,0.0,6.213557339066597,0.08889239847338079,0.10628524440126924,0.06811625055281095,-1.7396040772921202,98.26039592270787
438,2015-11-29,357.471985,371.938995,355.665985,371.294006,371.294006,40409300,13.912994000000026,1.0,8.286276522984735,0.05276682959155597,0.1601270367424382,0.13841839404517314,34.87739052124495,134.87739052124493
439,2015-11-30,371.437012,382.363007,370.382996,377.321014,377.321014,71701600,6.027007999999967,1.0,10.29655827080677,0.053845700869634305,0.14964693179857044,0.17172432468845927,11.760470883399595,111.76047088339959
440,2015-12-01,377.414001,378.931,356.562988,362.488007,362.488007,60452200,-14.83300700000001,0.0,10.570965825131111,0.014290056909906515,0.027798304652275223,0.10877353287569672,-25.897862565714536,74.10213743428547
441,2015-12-02,361.845001,362.231995,349.464996,359.187012,359.187012,54160500,-3.3009950000000003,0.0,10.40216341526974,-0.032607566522364066,0.0031980047748142015,0.10677089698991836,-31.661273507279574,68.33872649272043
442,2015-12-03,359.330994,370.274994,357.411987,361.04599,361.04599,50714900,1.858978000000036,1.0,10.299662183437988,-0.043133097272976095,0.010255099954778848,0.1176303101611012,-28.415569062005076,71.58443093799492
443,2015-12-04,361.261993,363.515991,355.756989,363.183014,363.183014,35784100,2.1370239999999967,1.0,10.272454731906635,0.0019173241226709947,-0.021845200485137942,0.13478382903657063,-24.684406941496846,75.31559305850315
444,2015-12-05,363.721008,389.785004,363.229004,388.949005,388.949005,66282200,25.765990999999985,1.0,12.189480030770653,0.08285932398914252,0.030817236699146603,0.18507587341625464,20.30202728505188,120.30202728505188
445,2015-12-06,389.554993,402.80899,387.088989,388.78299,388.78299,77762000,-0.1660150000000158,0.0,13.539268113575531,0.07682400793317207,0.0725402840706948,0.10235508563912978,-0.24094010980508737,99.75905989019492
446,2015-12-07,389.977997,399.968994,385.411011,395.536011,395.536011,63455800,6.75302099999999,1.0,14.981203265475926,0.08908180105581688,0.10119797705825731,0.10471961344690536,9.559822599925381,109.55982259992538
447,2015-12-08,395.753998,415.562988,389.950012,415.562988,415.562988,57801400,20.026977000000045,1.0,17.537792182030614,0.0684253787974082,0.15099737847801606,0.16280097164199653,26.52930378705294,126.52930378705294
448,2015-12-09,414.44101,423.119995,406.290985,417.562988,417.562988,90917200,2.0,1.0,19.50050096643065,0.07402586723251456,0.14973160060839188,0.12461548328900303,2.2894560680510585,102.28945606805107
449,2015-12-10,417.988007,419.509003,411.548004,415.479004,415.479004,52138900,-2.0839840000000436,0.0,20.649764099890206,0.050420170213022655,0.06820945331895109,0.1011287168861472,-3.2121087936654678,96.78789120633454
450,2015-12-11,415.281006,451.937988,415.281006,451.937988,451.937988,110944000,36.458984000000044,1.0,24.223267966846947,0.08753185690348342,0.16244280131700217,0.24676673234047172,57.118430275536305,157.1184302755363
451,2015-12-12,452.334991,469.102997,410.740997,434.997009,434.997009,131969000,-16.940979000000027,0.0,25.395555942760666,0.04175183505488272,0.0997658794713385,0.21105996171153318,-17.91615988227037,82.08384011772964
452,2015-12-13,431.660004,441.679993,426.268005,433.755005,433.755005,55050600,-1.2420040000000085,0.0,25.92552989605184,0.04398778475939547,0.043776798043429134,0.20138435826416454,-19.604088047547908,80.3959119524521
453,2015-12-14,433.272003,447.141998,430.455994,444.182007,444.182007,130496000,10.427002000000016,1.0,26.877087655513094,-0.017161604481011273,0.06374851163772202,0.22302527893003274,-8.362155671547884,91.63784432845212
454,2015-12-15,443.877991,465.321014,443.877991,465.321014,465.321014,83121104,21.139006999999992,1.0,29.002621072122167,0.06971083564392969,0.11996276471289515,0.19635481263154278,14.428986709530655,114.42898670953066
455,2015-12-16,465.208008,465.208008,443.851013,454.93399,454.93399,107944000,-10.387023999999997,0.0,29.508816323629276,0.04882706771302849,0.006629232504349636,0.17014890491994009,-9.786707185506861,90.21329281449314
456,2015-12-17,454.777008,457.859985,448.858002,456.078003,456.078003,47978400,1.1440130000000295,1.0,29.66038553408498,0.026781805234177405,0.04846238839311199,0.1530631606637709,-8.86406988503783,91.13593011496218
457,2015-12-18,455.846985,465.177002,454.940002,463.615997,463.615997,60220100,7.537993999999969,1.0,30.04244770713052,-0.003664173653674704,0.06884299121804949,0.11563351498473673,-1.6693267931621907,98.3306732068378
458,2015-12-19,463.552002,465.580994,456.765015,462.321991,462.321991,47892700,-1.2940059999999676,0.0,29.89619454120168,0.016239720843896563,0.04083907883283536,0.10719102096280622,-3.9183439070754758,96.08165609292453
459,2015-12-20,462.234009,462.644989,434.338013,442.684998,442.684998,75409400,-19.636993000000018,0.0,27.874427581671114,-0.029365601743349186,-0.04864602138944016,0.0654810321052951,-29.57486333851522,70.42513666148477
460,2015-12-21,442.838013,444.729004,427.312012,438.639008,438.639008,77639696,-4.0459900000000175,0.0,25.65000779763244,-0.05387430365134705,-0.0358183436678363,-0.029426559291581455,-38.23458458545885,61.765415414541145
461,2015-12-22,437.436005,443.687988,435.515991,436.571991,436.571991,50840400,-2.0670169999999644,0.0,23.450030738369833,-0.05569711262123371,-0.042769026069428735,0.0036206731711114688,-57.68030422529099,42.31969577470902
462,2015-12-23,436.720001,444.528992,436.618988,442.401001,442.401001,47161400,5.8290099999999825,1.0,21.92415742141634,-0.0006415329213392485,-0.04575984465005418,0.019932901984612318,-45.98533044714684,54.01466955285316
463,2015-12-24,443.091003,458.455994,443.076996,454.984985,454.984985,57157200,12.583983999999987,1.0,21.482675256607536,0.037265215135631545,-0.015869904834356085,0.02432106170387941,-20.737584619881886,79.26241538011811
464,2015-12-25,454.855011,458.304993,452.075012,455.653015,455.653015,39078500,0.6680299999999875,1.0,20.945258002052412,0.04370647772499898,0.029294006028187054,-0.02077705220508268,-30.627878868057113,69.37212113194289
465,2015-12-26,455.756012,457.489014,405.76001,417.273987,417.273987,116166000,-38.379028000000005,0.0,17.223937315411717,-0.05679691940841705,-0.04870752625812982,-0.08278124701124226,-152.21128207877024,-52.21128207877024
466,2015-12-27,416.514008,424.006989,408.882996,422.822998,422.822998,53591200,5.549011000000007,1.0,14.554744637098793,-0.07068801841889356,-0.03149307166615744,-0.0729151697324899,-88.45087543085651,11.549124569143489
467,2015-12-28,423.342987,429.769012,418.480988,422.278992,422.278992,49638600,-0.5440059999999676,0.0,12.254234286430915,-0.07324438092437502,-0.045483642565266234,-0.08916216279741525,-89.58311197901998,10.416888020980025
468,2015-12-29,422.097992,432.983002,420.627014,432.983002,432.983002,51596500,10.704009999999982,1.0,11.166071883070742,0.03764676325246228,-0.0483576023942856,-0.06346007668062674,-67.304917742361,32.695082257638994
469,2015-12-30,433.299988,434.386993,422.084015,426.619995,426.619995,46889400,-6.363006999999982,0.0,9.678684007126776,0.00898010992297073,-0.06371738810945861,-0.03628991963265037,-79.8325363962417,20.16746360375831
470,2015-12-31,425.875,432.92099,418.734985,430.566986,430.566986,45996600,3.9469909999999686,1.0,8.717912913357281,0.019626820554691407,0.03185676417447036,-0.01840242626118652,-71.31544574782146,28.68455425217854
471,2016-01-01,430.721008,436.246002,427.515015,434.334015,434.334015,36278900,3.7670290000000364,1.0,8.166326330906998,0.003120244891276409,0.027224197960963415,-0.0051262473226323015,-63.18668957172976,36.81331042827025
472,2016-01-02,434.622009,436.062012,431.869995,433.437988,433.437988,30096600,-0.8960270000000037,0.0,7.569630115814505,0.015981419248762594,0.026425647999083982,-0.02025992929432813,-64.11827480746977,35.881725192530226
473,2016-01-03,433.578003,433.743011,424.705994,430.010986,430.010986,39633800,-3.427002000000016,0.0,6.742490413211442,-0.0012913205565648807,-0.006864047748461027,-0.054889721250911155,-66.81260661421643,33.18739338578357
474,2016-01-04,430.061005,434.516998,429.084015,433.091003,433.091003,38477500,3.080016999999998,1.0,6.263308350907494,-0.0028618803894510116,0.015168084186958896,-0.04951577462951712,-58.7873460474298,41.21265395257019
475,2016-01-05,433.069,434.182007,429.675995,431.959991,431.959991,34522600,-1.1310119999999984,0.0,5.726280896385504,-0.0034099387707567895,0.0032352805609671535,0.03519511030530649,-61.73429926364987,38.265700736350134
476,2016-01-06,431.855988,431.855988,426.341003,429.105011,429.105011,34042500,-2.854980000000012,0.0,5.012528436046182,-0.002106864776705989,-0.01203913075976799,0.014857311522113578,-69.1732057414273,30.82679425857271
477,2016-01-07,430.010986,458.765991,429.076996,458.048004,458.048004,87562200,28.942993,1.0,6.705040583232858,0.05762530467528551,0.05677863196430298,0.08470469210554517,6.2403586667176905,106.24035866671768
478,2016-01-08,457.537994,462.93399,447.937988,453.230011,453.230011,56993000,-4.817993000000001,0.0,7.570330822957658,0.04924071775897409,0.053996353014106456,0.04676167172031384,-11.816331464226346,88.18366853577365
