,Date,Open,High,Low,Close,Adj Close**,Volume,Daily_Change,Daily_Change_Ind,MACD,PROC_3,PROC_5,PROC_10,wpr,sto_os,Daily_Change_Perc,Weekly_Change,Weekly_Change_Perc,RSI,streak,Close/Last_Gold,Open_Gold,Daily_Change_Gold,Daily_Change_Perc_Gold,Increased_Gold,RSI_Gold,Close/Last_SP500,Open_SP500,Daily_Change_SP500,Daily_Change_Perc_SP500,Increased_SP500,RSI_SP500,label,count,compound,compound_times_retweets,likes_count,neg,neg_times_retweets,neu,pos,pos_times_retweets,replies_count,retweets_count,pos_weighted,neg_weighted,compound_weighted,count_avg7,count_daily_diff,count_weekly_diff,replies_count_avg7,replies_count_daily_diff,replies_count_weekly_diff,retweets_count_avg7,retweets_count_daily_diff,retweets_count_weekly_diff,likes_count_avg7,likes_count_daily_diff,likes_count_weekly_diff,compound_weighted_avg7,compound_weighted_daily_diff,compound_weighted_weekly_diff,pos_weighted_avg7,pos_weighted_daily_diff,pos_weighted_weekly_diff,neg_weighted_avg7,neg_weighted_daily_diff,neg_weighted_weekly_diff,goog_trend_score
1059,2018-12-27,0.0025,0.0025,0.0024,0.0024,0.0024,"19,224,932",-0.0001,0,1.5075012073147848e-05,-0.0400000000000001,-0.0400000000000001,-0.0400000000000001,-50.00000000000004,49.999999999999964,-0.04,-0.00030000000000000035,-0.11111111111111123,48.3849931611373,-1.0,1281.1,1270.1,11.0,0.0086607353751673,1,69.85907197029513,2488.83,2442.5,46.32999999999993,0.0189682702149436,1,30.302583696420758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86
930,2018-06-22,0.003,0.003,0.0026,0.0027,0.0027,"9,291,920",-0.0002999999999999,0,-0.0002568937363553,-0.0999999999999999,-0.0689655172413792,-0.129032258064516,-111.1111111111111,-11.11111111111109,-0.09999999999996667,-0.0002999999999999999,-0.09999999999999998,29.016423672721785,-4.0,1270.7,1268.6,2.1000000000001364,0.0016553681223396,1,30.49318391086834,2754.88,2760.79,-5.909999999999855,-0.0021406916136322,0,46.225480075726246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
965,2018-08-13,0.0024,0.0025,0.0023,0.0023,0.0023,"4,981,090",-9.999999999999984e-05,0,-0.0001857812793734,-0.0416666666666666,-0.0416666666666666,-0.2068965517241379,-111.1111111111111,-11.11111111111109,-0.0416666666666666,-0.0005999999999999998,-0.2068965517241379,35.2979339060324,-4.0,1198.9,1218.4,-19.5,-0.0160045961917268,0,31.280777491421446,2821.93,2835.46,-13.5300000000002,-0.0047717125263626,0,37.19238515914114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
320,2016-01-21,0.0002,0.0002,0.0002,0.0002,0.0002,"127,039",0.0,0,1.1802405687711716e-05,0.0,0.0,0.0,-0.0,100.0,0.0,0.0,0.0,54.74641528746106,-1.0,1098.2,1100.9,-2.700000000000045,-0.0024525388318648,0,55.96619107200258,1868.99,1861.46,7.529999999999973,0.0040452118229776,1,41.6211165557782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
1265,2019-10-22,0.0028,0.0028,0.0026,0.0026,0.0026,"75,521,552",-0.0002,0,8.007270272854423e-05,-0.0370370370370371,-0.0714285714285714,0.1304347826086956,-40.00000000000002,59.99999999999999,-0.07142857142857144,9.999999999999983e-05,0.03999999999999993,54.11864437692754,-1.0,1487.5,1487.5,0.0,0.0,0,45.20202580478383,2995.99,3010.73,-14.740000000000236,-0.0048958226078061,0,21.378201392954463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
976,2018-08-28,0.0025,0.0026,0.0025,0.0026,0.0026,"5,215,460",9.999999999999984e-05,1,-8.31109929516783e-05,0.0833333333333333,0.0833333333333333,0.0833333333333333,49.999999999999886,149.9999999999999,0.03999999999999994,0.0002000000000000001,0.08333333333333338,52.52059085480976,2.0,1207.4,1209.7,-2.2999999999999545,-0.0019012978424402,0,46.375543690589765,2897.52,2901.45,-3.929999999999836,-0.0013544951662099,0,55.24072878312937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
437,2016-07-08,0.0003,0.0003,0.0003,0.0003,0.0003,"247,412",0.0,0,9.264732377923752e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.41527702644731,-29.0,1358.4,1361.0,-2.599999999999909,-0.00191036002939,0,70.02207142743435,2129.9,2106.97,22.93000000000029,0.0108829266672047,1,31.193532485659677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
1383,2020-04-13,0.002,0.002,0.0019,0.002,0.002,"167,357,649",0.0,0,1.4870322311659944e-05,0.0,0.0,0.0526315789473684,-0.0,100.0,0.0,0.00010000000000000005,0.052631578947368446,55.725815006630015,-7.0,1744.8,1722.0,22.799999999999955,0.0132404181184668,1,65.60871848310455,2761.63,2782.46,-20.829999999999927,-0.0074861812928128,0,41.09430368954732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
1546,2020-12-02,0.0033,0.0034,0.0033,0.0034,0.0034,"58,705,660",9.999999999999984e-05,1,0.0001760713781796,0.0,0.0303030303030302,0.0303030303030302,-61.53846153846153,38.46153846153847,0.030303030303030255,-0.0007999999999999999,-0.19047619047619047,55.05933272453731,1.0,1830.2,1819.1,11.100000000000136,0.0061019185311418,1,43.66633554654415,3669.01,3653.78,15.230000000000018,0.0041682859942306,1,40.27821431136702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
591,2017-02-16,0.0002,0.0002,0.0002,0.0002,0.0002,"135,279",0.0,0,-7.293832166932815e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.913061632797444,-153.0,1241.6,1234.3,7.299999999999954,0.0059142833994976,1,66.42136827519866,2347.22,2349.64,-2.4200000000000728,-0.001029945012853,0,40.10446231249027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
1079,2019-01-28,0.002,0.002,0.0019,0.0019,0.0019,"16,265,136",-0.0001,0,-7.967359873599323e-05,-0.0952380952380951,-0.05,-0.0952380952380951,-150.0,-50.0,-0.05,-0.00019999999999999987,-0.09523809523809518,31.61434926633227,-9.0,1309.3,1308.5,0.7999999999999545,0.0006113870844478,1,68.71129803898667,2643.85,2644.97,-1.1199999999998909,-0.0004234452564678,0,24.595047886051447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88
1257,2019-10-10,0.0024,0.0024,0.0023,0.0023,0.0023,"49,414,269",-9.999999999999984e-05,0,-4.305657760932677e-05,-0.0416666666666666,0.0,-0.0416666666666666,-50.0,50.0,-0.0416666666666666,0.0,0.0,44.73347797592135,-1.0,1500.9,1510.8,-9.899999999999864,-0.006552819698173,0,48.225542669156575,2938.13,2918.55,19.579999999999927,0.006708810882116,1,22.345294481332477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
1532,2020-11-11,0.0028,0.0028,0.0028,0.0028,0.0028,"33,138,759",0.0,0,2.7855980228758213e-05,0.0370370370370369,0.0,0.0769230769230769,-0.0,100.0,0.0,0.0002999999999999999,0.11999999999999997,62.805215959143354,-1.0,1861.6,1876.1,-14.5,-0.0077287991045253,0,42.55350938104855,3572.66,3563.22,9.440000000000056,0.0026492891261275,1,40.30516979274748,0.0,3.0,0.9741,294.1782,309.0,0.0,0.0,0.7040000000000001,0.296,89.392,447.0,302.0,0.296,0.0,0.9741,3.2857142857142856,-2.0,-0.2857142857142856,625.5714285714286,-1039.0,-178.57142857142856,677.7142857142857,-369.0,-375.71428571428567,725.4285714285714,-329.0,-416.4285714285714,0.5964928391088179,0.0060095380029805,0.377607160891182,0.2182497035028616,0.0047123695976155,0.0777502964971383,0.0167142857142857,0.0,-0.0167142857142857,7
156,2015-05-28,0.0002,0.0002,0.0002,0.0002,0.0002,"918,951",0.0,0,1.8790258178392403e-05,1.0,1.0,1.0,-0.0,100.0,0.0,0.0001,1.0,99.89353213682017,-2.0,1188.8,1188.0,0.7999999999999545,0.0006734006734006,1,44.74936921163624,2120.79,2122.27,-1.4800000000000182,-0.0006973664990788,0,58.19777159889171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
994,2018-09-24,0.0059,0.0061,0.0057,0.0057,0.0057,"17,243,600",-0.0001999999999999,0,0.000428114229617,0.0,0.0178571428571429,-0.0806451612903225,-92.30769230769228,7.692307692307712,-0.03389830508472881,-0.0007999999999999995,-0.123076923076923,54.91487746314615,-1.0,1204.4,1204.0,0.4000000000000909,0.0003322259136213,1,48.198417384125165,2919.37,2921.83,-2.4600000000000364,-0.000841938100437,0,65.71553930389506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
445,2016-07-20,0.0002,0.0002,0.0002,0.0002,0.0002,"174,826",0.0,0,-1.0282331555062237e-05,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-100.0,0.0,0.0,-9.999999999999996e-05,-0.33333333333333326,4.928424031571751,-41.0,1319.3,1332.2,-12.900000000000093,-0.0096832307461342,0,50.86635132947608,2173.02,2166.1,6.920000000000073,0.0031946816859794,1,50.87070275845763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
249,2015-10-08,0.0001,0.0001,0.0001,0.0001,0.0001,"30,847",0.0,0,-1.6846875151224486e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36215260037929,-52.0,1144.3,1145.0,-0.7000000000000455,-0.0006113537117904,0,56.46011903250742,2013.43,1994.01,19.420000000000076,0.0097391688105877,1,39.87668742687497,0.0,1.0,-0.128,-1.92,18.0,0.091,1.365,0.909,0.0,0.0,0.0,15.0,0.0,0.091,-0.128,1.8571428571428568,0.0,-0.8571428571428572,2.571428571428572,0.0,-2.571428571428572,38.42857142857143,2.0,-23.42857142857143,40.285714285714285,4.0,-22.285714285714285,-0.0086285714285713,-0.128,-0.1193714285714286,0.052,0.0,-0.052,0.0627142857142857,0.091,0.0282857142857142,50
366,2016-03-29,0.0002,0.0003,0.0002,0.0003,0.0003,"1,369,190",9.999999999999996e-05,1,-5.636356991539355e-07,0.4999999999999998,0.4999999999999998,0.4999999999999998,0.0,0.0,0.4999999999999998,9.999999999999996e-05,0.4999999999999998,87.39996291798367,1.0,1237.5,1223.1,14.400000000000093,0.0117733627667403,1,52.3581855213169,2055.01,2035.75,19.26000000000022,0.0094608866511114,1,45.29909878498619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
1344,2020-02-14,0.003,0.0031,0.003,0.0031,0.0031,"140,849,233",9.999999999999984e-05,1,0.0001973206064819,0.0333333333333332,-0.03125,0.2399999999999999,-12.500000000000028,87.49999999999997,0.03333333333333328,0.00039999999999999975,0.14814814814814806,68.40533168583127,1.0,1582.7,1575.8,6.900000000000091,0.0043787282650083,1,60.26841828353648,3380.16,3378.08,2.0799999999999272,0.0006157343816605,1,66.49735659985504,1.0,4.0,0.4314749999999999,173.05239999999998,593.0,0.09,51.888000000000005,0.75075,0.1595,66.302,826.0,541.0,0.1225545286506469,0.0959112754158965,0.3198750462107208,3.857142857142857,1.0,0.1428571428571428,453.2857142857143,760.0,372.7142857142857,412.1428571428572,244.0,128.85714285714283,497.4285714285714,443.0,95.57142857142856,0.6432414482030478,-0.5586249537892791,-0.323366401992327,0.1857179295845392,-0.126445471349353,-0.0631634009338923,0.0295587536308423,0.0709112754158965,0.0663525217850541,51
725,2017-08-29,0.0018,0.0019,0.0018,0.0019,0.0019,"6,879,110",0.0001,1,-1.8968172047978795e-05,0.0555555555555555,0.0555555555555555,0.1176470588235294,100.0,200.0,0.05555555555555556,0.0002000000000000001,0.11764705882352947,57.051415867597356,1.0,1318.9,1320.5,-1.599999999999909,-0.0012116622491479,0,72.26377269776053,2446.3,2431.94,14.360000000000127,0.0059047509395791,1,25.67398577584289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
1336,2020-02-04,0.0024,0.0025,0.0024,0.0025,0.0025,"89,790,001",0.0001,1,3.865614393964685e-05,0.0416666666666667,0.0416666666666667,0.0869565217391304,-0.0,100.0,0.04166666666666667,0.00010000000000000026,0.04166666666666678,60.081792972466,1.0,1555.5,1581.5,-26.0,-0.0164400885235535,0,51.135458558162775,3297.59,3280.61,16.980000000000018,0.0051758666833302,1,59.52915833282171,1.0,3.0,0.6249,154.3503,266.0,0.144,35.568,0.639,0.217,53.599,306.0,247.0,0.217,0.144,0.6249,4.857142857142857,1.0,-1.8571428571428568,506.1428571428572,188.0,-200.1428571428572,449.4285714285714,-79.0,-202.42857142857144,542.4285714285714,-86.0,-276.42857142857144,0.7555029464208504,-0.2341999999999999,-0.1306029464208503,0.2601476629916683,-0.036,-0.0431476629916683,0.0318787878787878,0.144,0.1121212121212121,41
197,2015-07-27,0.0002,0.0002,0.0002,0.0002,0.0002,"109,809",0.0,0,8.793822836286244e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.199689152949894,-55.0,1096.9,1098.2,-1.2999999999999543,-0.0011837552358404,0,28.3843568759346,2067.64,2078.19,-10.550000000000182,-0.0050765329445335,0,52.32722832755551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
821,2018-01-17,0.0068,0.0077,0.0055,0.0076,0.0076,"58,846,200",0.0008,1,0.0005970649134371,-0.3504273504273504,-0.4198473282442748,-0.5555555555555556,-92.23300970873788,7.76699029126214,0.11764705882352942,-0.005999999999999999,-0.4411764705882353,42.70011589101943,1.0,1339.2,1339.0,0.2000000000000454,0.0001493651979089,1,75.4991227916108,2802.56,2784.99,17.570000000000164,0.0063088197803224,1,55.01651308771994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
503,2016-10-11,0.0002,0.0002,0.0002,0.0002,0.0002,"255,195",0.0,0,-1.14625357061884e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.91306163279743,-25.0,1255.9,1261.7,-5.7999999999999545,-0.0045969723389077,0,28.206269116814116,2136.73,2161.35,-24.61999999999989,-0.0113910287551761,0,44.16093808281561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
947,2018-07-18,0.0032,0.0043,0.0032,0.0037,0.0037,"39,281,300",0.0005,1,4.220147346804858e-05,0.5416666666666669,0.6086956521739132,0.4230769230769232,55.55555555555555,155.55555555555554,0.15625,0.0013000000000000004,0.5416666666666669,76.37856746514954,3.0,1227.9,1227.0,0.900000000000091,0.0007334963325184,1,26.82156641540232,2815.62,2811.35,4.269999999999982,0.0015188432603553,1,43.96002295333195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
244,2015-10-01,0.0001,0.0001,0.0001,0.0001,0.0001,"28,259",0.0,0,-2.8651442922671475e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36215260037929,-45.0,1113.7,1114.5,-0.7999999999999545,-0.0007178106774337,0,44.93484665033191,1923.82,1919.65,4.169999999999845,0.0021722709868985,1,24.85103748163881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
515,2016-10-27,0.0002,0.0002,0.0002,0.0002,0.0002,"122,038",0.0,0,-3.876024471129159e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.91306163279744,-41.0,1269.5,1267.2,2.2999999999999545,0.0018150252525252,1,42.619959471200055,2133.04,2144.06,-11.019999999999982,-0.0051397815359644,0,39.12190997587848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
146,2015-05-13,0.0001,0.0001,0.0001,0.0001,0.0001,"166,226",0.0,0,-3.283581932372111e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.446955863521595,-88.0,1218.2,1192.5,25.700000000000045,0.0215513626834381,1,58.63636508833577,2098.48,2099.62,-1.139999999999873,-0.000542955391928,0,44.62123526292434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
1477,2020-08-25,0.0034,0.0034,0.0032,0.0033,0.0033,"76,826,313",-9.999999999999984e-05,0,1.2298895915164537e-05,-0.0294117647058823,-0.0571428571428571,-0.0571428571428571,-149.9999999999999,-49.999999999999886,-0.029411764705882307,-0.0002999999999999999,-0.08333333333333331,44.60165396442548,-5.0,1923.1,1935.9,-12.800000000000182,-0.0066119117723023,0,46.68811159173999,3443.62,3435.95,7.670000000000073,0.0022322792822945,1,51.48396968105785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
434,2016-07-05,0.0003,0.0003,0.0003,0.0003,0.0003,"182,004",0.0,0,1.1410534270093824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.41527702644731,-26.0,1358.7,1350.8,7.900000000000091,0.0058483861415458,1,72.97015684214222,2088.55,2095.05,-6.5,-0.0031025512517601,0,21.72150705626241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
53,2014-12-29,0.0002,0.0002,0.0002,0.0002,0.0002,"403,468",0.0,0,-1.0989682924292517e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.60796139076549,-36.0,1181.9,1194.9,-13.0,-0.0108795715122604,0,44.5867795082342,2090.57,2087.63,2.9400000000000546,0.0014082955312962,1,60.621808485935766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
449,2016-07-26,0.0002,0.0002,0.0002,0.0002,0.0002,"206,520",0.0,0,-2.1856352865692505e-05,-0.3333333333333332,0.0,-0.3333333333333332,-100.0,0.0,0.0,-9.999999999999996e-05,-0.33333333333333326,36.32358091853464,-3.0,1320.8,1315.5,5.2999999999999545,0.004028886354998,1,50.92831326047014,2169.18,2168.97,0.2100000000000363,9.682014965630524e-05,1,48.39171270128575,0.0,3.0,-0.4574,-6.861,45.0,0.1789999999999999,2.685,0.734,0.087,1.3049999999999995,6.0,15.0,0.0869999999999999,0.179,-0.4574,2.857142857142857,0.0,0.1428571428571428,1.2857142857142858,3.0,4.714285714285714,121.14285714285714,-12.0,-106.14285714285714,96.42857142857144,-21.0,-51.42857142857143,0.0107428571428571,-0.4574,-0.4681428571428571,0.1007142857142856,0.0869999999999999,-0.0137142857142857,0.0662857142857142,0.179,0.1127142857142857,71
473,2016-08-29,0.0002,0.0002,0.0002,0.0002,0.0002,"217,469",0.0,0,-6.015684590837743e-06,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,46.5734681195205,-13.0,1327.1,1323.8,3.2999999999999545,0.002492823689379,1,43.5135918439175,2180.38,2170.19,10.190000000000056,0.0046954414129638,1,56.29694416270004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
1067,2019-01-09,0.0023,0.0023,0.0023,0.0023,0.0023,"17,010,797",0.0,0,-3.0333875880043416e-05,0.0,0.0,-0.0416666666666666,-100.0,0.0,0.0,-9.999999999999983e-05,-0.0416666666666666,42.888672617149425,-8.0,1292.0,1286.1,5.900000000000091,0.0045875126350984,1,67.19848094654566,2584.96,2580.0,4.960000000000036,0.001922480620155,1,29.70814501051868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
1235,2019-09-10,0.0025,0.0025,0.0024,0.0024,0.0024,"29,851,956",-0.0001,0,-8.014184905601098e-05,-0.0400000000000001,-0.0400000000000001,-0.0400000000000001,-100.0,0.0,-0.04,-0.0002000000000000001,-0.07692307692307696,35.3991853471714,-6.0,1499.2,1507.0,-7.799999999999954,-0.0051758460517584,0,47.09561428467799,2979.39,2971.01,8.379999999999654,0.0028205896311354,1,46.81733477670837,0.0,2.0,0.779,88.806,122.0,0.05,5.7,0.763,0.187,21.318,28.0,114.0,0.187,0.05,0.779,3.7142857142857135,1.0,-1.7142857142857144,466.0,17.0,-438.0,945.5714285714286,53.0,-831.5714285714286,721.1428571428571,68.0,-599.1428571428571,0.7625993786187832,0.0605999999999999,0.0164006213812167,0.1834889280860009,0.041,0.0035110719139991,0.0170450066270961,0.05,0.0329549933729038,17
1576,2021-01-15,0.0094,0.0098,0.0085,0.0094,0.0094,"398,965,924",0.0,0,0.0012092591851877,0.1604938271604939,-0.0505050505050505,-0.0505050505050505,-24.489795918367346,75.51020408163266,0.0,-0.0002999999999999999,-0.030927835051546382,63.39053356583789,-1.0,1829.9,1847.3,-17.399999999999864,-0.009419152276295,0,40.83894379401068,3768.25,3788.73,-20.480000000000015,-0.0054055052748546,0,39.86740787628854,0.0,4.0,0.0,0.0,84.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,10.0,-6.0,-6.0,276.57142857142856,-27.0,-276.57142857142856,307.42857142857144,-72.0,-255.42857142857144,845.2857142857143,-499.0,-761.2857142857143,0.3819933595630979,-0.0487766129032258,-0.3819933595630979,0.1184140671620912,-0.0342177419354838,-0.1184140671620912,0.0084897965507141,-0.024,-0.0084897965507141,1
