,Date,Open,High,Low,Close,Volume,Daily_Change,Daily_Change_Ind,MACD,PROC_3,PROC_5,PROC_10,wpr,sto_os,goog_trend_score,count,compound_times_retweets,likes_count,neg_times_retweets,pos_times_retweets,replies_count,retweets_count,pos_weighted,neg_weighted,compound_weighted,count_avg7,count_daily_diff,count_weekly_diff,replies_count_avg7,replies_count_daily_diff,replies_count_weekly_diff,retweets_count_avg7,retweets_count_daily_diff,retweets_count_weekly_diff,likes_count_avg7,likes_count_daily_diff,likes_count_weekly_diff,compound_weighted_avg7,compound_weighted_daily_diff,compound_weighted_weekly_diff,pos_weighted_avg7,pos_weighted_daily_diff,pos_weighted_weekly_diff,neg_weighted_avg7,neg_weighted_daily_diff,neg_weighted_weekly_diff,Daily_Change_Perc,RSI,Weekly_Change,Weekly_Change_Perc,Close/Last_Gold,Open_Gold,Daily_Change_Gold,Daily_Change_Perc_Gold,Increased_Gold,Close/Last_SP500,Open_SP500,Daily_Change_SP500,Daily_Change_Perc_SP500,Increased_SP500,label
713,2017-09-05,4228.290039,4427.839844,3998.110107,4376.529785,2697969920,140.21972599999935,1.0,245.29461579101732,-0.0441691183694786,-0.0694946288696528,0.0055440408839526,-65.12781543982254,34.87218456017745,68,101,2061.6988000000006,9479,195.369,970.542,495,10182,0.0953193871538008,0.0191876841484973,0.2024846592025143,119.28571428571428,-34.0,-18.28571428571429,525.2857142857143,-228.0,-30.28571428571433,13576.857142857143,16.0,-3394.857142857143,10783.714285714286,-3970.0,-1304.7142857142862,0.1811285157072912,0.1508312065170923,0.021356143495223,0.0926947757725031,0.0314083110176607,0.0026246113812977,0.0194502945458399,-0.0247768053262222,-0.0002626103973425,0.03316227711596663,60.412192306698124,-12.680175999999847,-0.002888942682776311,1344.5,1339.8,4.7000000000000455,0.0035079862666069902,1,2457.85,2470.35,-12.5,-0.0050600117392272355,0,1.0
941,2018-08-01,7769.040039,7769.040039,7504.950195,7624.910156,4797620000,-155.52978499999972,0.0,332.91575316923354,-0.0722215363725856,-0.0661480666255948,0.0278250581302847,-74.69673481343622,25.303265186563785,63,308,4328.760799999997,26712,245.81100000000004,1193.1709999999998,2596,15095,0.079044120569725,0.0162842663133487,0.2867678569062601,262.0,30.0,46.0,5156.285714285715,417.0,-2560.2857142857147,13326.42857142857,721.0,1768.5714285714294,23912.714285714286,1260.0,2799.2857142857138,0.3362066194709226,-0.0679118703791161,-0.0494387625646624,0.1018724347287753,-0.0397577439078038,-0.0228283141590502,0.019639484754699,0.0017659693883453,-0.0033552184413502,-0.020019176657508755,54.23032500518531,-551.939942,-0.06750031312607781,1227.6,1232.7,-5.100000000000136,-0.004137259673886701,0,2813.36,2821.17,-7.809999999999945,-0.002768354973291204,0,0.0
1375,2020-04-23,7121.306152,7491.785156,7081.594727,7429.724609,43500782316,312.51708899999994,1.0,80.77658392731246,0.0795945098068199,0.0237072900272215,0.0854176478403618,19.33927577252654,119.33927577252656,43,205,2142.265500000001,14667,80.96399999999997,673.498,3238,4580,0.1470519650655022,0.0176777292576419,0.4677435589519652,162.42857142857142,43.0,42.57142857142858,4057.857142857143,-1817.0,-819.8571428571427,6331.714285714285,-1119.0,-1751.714285714285,15235.57142857143,-3300.0,-568.5714285714294,0.5347861740793335,-0.1112569499092384,-0.0670426151273682,0.1538981660891357,-0.0411147308460613,-0.0068462010236335,0.0257632048561053,0.0013825897594843,-0.0080854755984634,0.04388479898624079,56.262368370216535,313.171875,0.04400612019690263,1745.4,1736.5,8.900000000000091,0.005125251943564694,1,2797.8,2810.42,-12.61999999999989,-0.0044904320350694525,0,1.0
1576,2021-02-09,46184.992188,48003.722656,45166.960938,46481.105469,91809846886,284.640625,1.0,2668.2038238821915,0.1837490856375608,0.2587613573009075,0.3563394178239172,1.805646448806384,101.8056464488064,95,971,12315.596900000017,173991,763.593,4269.759999999999,15491,33022,0.1293004663557628,0.023123765974199,0.3729512718793537,732.2857142857143,-719.0,238.7142857142857,15277.0,-21737.0,214.0,39286.57142857143,-41705.0,-6264.571428571428,172203.7142857143,-254052.0,1787.28571428571,0.2361717481656418,0.1327334362911461,0.1367795237137118,0.1057309189511839,0.0360970057591912,0.0235695474045788,0.0421451537395925,-0.0088098590876928,-0.0190213877653934,0.006163054523022236,73.44518627487335,10970.285156000005,0.30892795658634625,1837.5,1832.4,5.099999999999909,0.0027832351015061717,1,3911.23,3910.49,0.7400000000002365,0.000189234597198877,1,0.0
100,2015-03-05,272.739014,281.666992,264.769012,276.178009,41302400,3.0859989999999584,1.0,9.813928519896509,0.0018427684406863,0.0861903186857701,0.1560789449297501,-12.080892481750366,87.91910751824963,52,12,311.9542,602,35.12199999999999,132.09199999999998,29,614,0.2151335504885993,0.0572019543973941,0.5080687296416938,6.0,5.0,6.0,38.42857142857143,-102.0,-9.42857142857143,582.7142857142857,-763.0,31.28571428571433,396.8571428571428,71.0,205.1428571428572,0.3221084646555763,0.2020109954369008,0.1859602649861175,0.1408571369124,0.0689897596389261,0.0742764135761993,0.0185386637364682,0.0357313661621,0.0386632906609259,0.011314842547608383,62.1986091089726,39.74200399999998,0.16808778341522046,1196.2,1200.2,-4.0,-0.0033327778703549408,0,2101.04,2098.54,2.5,0.0011913044306994386,1,0.0
1248,2019-10-21,8225.115234,8296.694336,8196.416016,8243.720703,15868748866,21.642578000000867,1.0,-248.58368670105483,0.0339277740258792,0.024379396494726,-0.0093773628018562,-56.5463505906614,43.4536494093386,48,125,2334.237400000001,9985,36.119,788.0409999999999,2902,3845,0.2049521456436931,0.0093937581274382,0.6070838491547467,125.28571428571428,43.0,-0.2857142857142918,2126.8571428571427,2293.0,775.1428571428573,3687.428571428572,2608.0,157.57142857142844,12547.714285714286,5381.0,-2562.7142857142862,0.4610162644900284,0.2659247545710765,0.1460675846647182,0.1547661435672828,0.0779068748272016,0.0501860020764102,0.027731923497276,-0.0056474706518665,-0.0183381653698377,0.0026312796093770647,39.30548529635527,-129.73730499999874,-0.015493874200604786,1488.1,1495.6,-7.5,-0.005014709815458679,0,3006.72,2996.48,10.239999999999782,0.0034173430158051387,1,0.0
362,2016-04-14,423.934998,425.371002,423.013,424.282013,45281000,0.5480039999999917,1.0,1.7539770217791784,0.0042581855163015,0.0116139106324035,0.0067340216019209,-10.731464538816631,89.26853546118336,26,9,21.0343,171,0.0,11.224000000000002,7,156,0.0719487179487179,0.0,0.1348352564102564,7.714285714285714,0.0,1.2857142857142856,6.285714285714286,2.0,0.7142857142857144,165.0,-26.0,-9.0,208.8571428571429,-76.0,-37.85714285714286,0.0988691920173296,0.0929572344322344,0.0359660643929267,0.0658070776802534,0.0563882783882784,0.0061416402684644,0.0206415211082488,-0.0033461538461538,-0.0206415211082488,0.0012926604375324345,55.69620659772784,1.375,0.0032513057427118143,1226.5,1243.8,-17.299999999999955,-0.013908988583373496,0,2082.78,2082.89,-0.10999999999967258,-5.281123823133847e-05,0,1.0
1379,2020-04-29,7806.712402,8871.753906,7786.049316,8801.038086,60201052203,993.9794920000004,1.0,311.2031535384622,0.1459883186198662,0.165561331956666,0.2241644254877217,85.32388297867506,185.32388297867504,63,320,3080.364399999999,29135,129.01600000000008,920.932,4681,7334,0.12557022088901,0.0175914916825743,0.4200115080447231,214.28571428571428,62.0,105.71428571428572,4648.285714285715,-1074.0,32.714285714285325,7688.285714285715,-7795.0,-354.2857142857147,20051.714285714286,3968.0,9083.285714285714,0.478782683050607,-0.1347213493814123,-0.0587711750058839,0.145880981415522,-0.0075559606167074,-0.0203107605265119,0.0274485684852953,0.0056550120738757,-0.0098570768027209,0.12732369796860366,71.9844063969025,1679.7319340000004,0.23587413574801191,1703.4,1710.0,-6.599999999999909,-0.0038596491228069644,0,2939.51,2918.46,21.050000000000182,0.007212708072065466,1,0.0
608,2017-04-05,1134.140015,1135.089966,1113.630005,1124.780029,414784000,-8.469970999999987,0.0,-1.3688777172690152,0.0205140623473523,0.0494406442230426,0.1634953652009504,-9.224890398125286,90.77510960187472,15,54,350.5126000000001,1740,2.369,140.081,69,1588,0.0882122166246851,0.0014918136020151,0.2207258186397985,48.57142857142857,-19.0,5.428571428571431,66.42857142857143,-4.0,2.5714285714285694,1463.857142857143,-1517.0,124.14285714285712,1728.0,-1479.0,12.0,0.1794171907458465,0.0449098444046939,0.0413086278939519,0.0796418701046779,0.0023065805538316,0.0085703465200071,0.0082255537930839,-0.0050257387329285,-0.0067337401910688,-0.0074681881319565175,52.69340670135074,82.57006799999999,0.07922594399383215,1248.5,1258.2,-9.700000000000045,-0.007709426164361823,0,2352.95,2366.59,-13.640000000000327,-0.005763566988789916,0,1.0
1405,2020-06-05,9800.21582,9869.237305,9663.216797,9665.533203,23509628646,-135.10351599999922,0.0,234.3346505958125,0.014242632494448,0.0216122336595266,0.0939983601687011,-36.43948068281138,63.56051931718862,38,142,10183.4065,35107,1057.8320000000003,2260.246999999999,7914,19835,0.1139524577766573,0.0533315855810436,0.5134059238719435,166.85714285714286,-32.0,-24.85714285714286,4636.857142857143,4621.0,3277.142857142857,9914.142857142857,13207.0,9920.857142857143,25249.571428571428,15416.0,9857.428571428572,0.3502867277857982,0.0769202117415872,0.1631191960861452,0.1058233806411952,0.0046393919951245,0.0081290771354621,0.0364411632405565,0.0313459187132101,0.016890422340487,-0.013785769464819728,56.48080002527688,201.92773400000078,0.021337294191041342,1683.0,1720.8,-37.799999999999955,-0.021966527196652694,0,3193.93,3163.84,30.08999999999969,0.009510594720339742,1,1.0
818,2018-02-05,8270.540039,8364.839844,6756.680176,6955.27002,9285289984,-1321.7397459999993,0.0,-1403.5619018068264,-0.2123805996093197,-0.3195184191458554,-0.377403926404485,-137.66402124962687,-37.66402124962686,65,498,8128.4348,54983,1248.943,3411.715000000002,6865,32049,0.1064530874598272,0.0389697962494929,0.2536252238759399,352.42857142857144,251.0,145.57142857142856,8039.142857142857,2020.0,-1174.1428571428569,25210.14285714286,14546.0,6838.857142857141,40155.28571428572,29483.0,14827.714285714284,0.3418224546985807,-0.0780621097240142,-0.0881972308226407,0.108368599766881,0.0089649997034425,-0.0019155123070538,0.0236826571173952,0.0243335053279366,0.0152871391320977,-0.15981299162657972,25.88984008968778,-4351.529785000001,-0.38485954116528204,1336.5,1334.6,1.900000000000091,0.0014236475348419683,1,2648.94,2741.06,-92.11999999999989,-0.03360743653914905,0,1.0
1005,2018-10-31,6336.990234,6349.160156,6316.879883,6317.609863,4191240000,-16.660157000000254,0.0,-42.79286188919741,-0.0260206787496847,-0.0242696840804664,-0.025413659014009,-107.09159547763228,-7.091595477632279,35,268,4715.969300000003,24635,206.569,1565.0400000000002,2264,9641,0.1623317083290115,0.0214260968779172,0.489157691110881,195.0,69.0,73.0,1796.142857142857,418.0,467.8571428571429,7137.571428571428,1697.0,2503.428571428572,14584.42857142857,8617.0,10050.57142857143,0.3975503406358073,0.0927472052095716,0.0916073504750736,0.123783362500754,0.0586455300812773,0.0385483458282575,0.0204814868500213,0.0078300495465979,0.0009446100278958,-0.002629033087444751,40.418746163609555,-167.04003900000043,-0.025759299503352037,1215.0,1224.7,-9.700000000000045,-0.00792030701396264,0,2711.74,2705.6,6.139999999999873,0.0022693672383204736,1,1.0
13,2014-10-31,345.009003,348.045013,337.141998,338.321014,12545400,-6.9839790000000335,0.0,-11.986819579566202,-0.0539598018176999,-0.046187794719321,-0.1245979461864605,-95.11197323062336,4.888026769376631,37,1,0.0,50,0.0,0.0,2,73,0.0,0.0,0.0,6.857142857142857,-6.0,-5.857142857142857,17.857142857142858,-63.0,-15.857142857142858,198.42857142857144,-175.0,-125.42857142857142,180.14285714285714,-129.0,-130.14285714285714,0.2631352772504938,-0.4310766129032258,-0.2631352772504938,0.1217879074541124,-0.2408346774193548,-0.1217879074541124,0.0153551887843849,-0.0268870967741935,-0.0153551887843849,-0.020242889139910455,57.10223498892586,-16.455994000000032,-0.046384048652893625,1171.6,1174.2,-2.6000000000001364,-0.002214273547947655,0,2018.05,2001.2,16.84999999999991,0.008419948031181245,1,1.0
622,2017-04-26,1265.98999,1294.829956,1265.930054,1281.079956,329631008,15.589966000000004,1.0,34.87453030941174,0.0611906771700337,0.0483040011727049,0.0829628044489199,15.916257068877956,115.91625706887795,18,94,791.4455999999999,5680,24.468,328.40599999999995,147,6426,0.0511058201058201,0.0038076563958916,0.123163025210084,91.14285714285714,-4.0,2.857142857142861,126.42857142857144,24.0,20.57142857142857,7845.428571428572,-1786.0,-1419.4285714285716,6418.285714285715,134.0,-738.2857142857147,0.1423552114588627,0.1361256774263529,-0.0191921862487786,0.0693057791520962,-0.0208986854957385,-0.0181999590462761,0.011353964707349,-0.049020034787742,-0.0075463083114573,0.012314446498901625,65.78414687200974,70.0,0.05779965199919467,1264.2,1265.5,-1.2999999999999545,-0.0010272619517976724,0,2387.45,2388.98,-1.5300000000002,-0.0006404406901691098,0,1.0
1018,2018-11-19,5620.779785,5620.779785,4842.910156,4871.490234,7039560000,-752.0498050000006,0.0,-282.5808149061213,-0.1262762589563129,-0.1510643040587796,-0.2371155589053968,-169.97671705698207,-69.97671705698207,67,231,1931.1721,17202,128.07499999999996,625.9940000000004,1574,6514,0.0960997850782929,0.0196614983113294,0.2964648603008904,191.57142857142856,45.0,39.428571428571416,1636.571428571429,-700.0,-62.57142857142867,6918.571428571428,828.0,-404.5714285714285,15890.857142857143,2693.0,1311.1428571428569,0.3176289987079621,-0.0268426669590464,-0.0211641384070716,0.098645533568657,-0.0166325399305006,-0.0025457484903641,0.0232520802846185,-0.0105608020755858,-0.0035905819732891,-0.13379812655300471,13.079961676841478,-1501.6997069999998,-0.23562764030289865,1225.3,1222.6,2.7000000000000455,0.002208408310158716,1,2690.73,2730.74,-40.00999999999976,-0.014651706130938781,0,0.0
259,2015-11-17,330.362,338.350006,329.614014,335.093994,51001600,4.342986999999994,1.0,9.494946288429617,0.0065723896852735,-0.0090433116694667,-0.1329635058419732,-76.1044741171867,23.895525882813303,40,9,12.0354,153,2.35,7.28,2,119,0.0611764705882353,0.0197478991596638,0.1011378151260504,7.857142857142857,0.0,1.1428571428571432,6.714285714285714,-1.0,-4.714285714285714,200.7142857142857,-32.0,-81.71428571428572,220.0,-45.0,-67.0,0.186061240514993,0.0235623184373087,-0.0849234253889426,0.1033751445002487,0.0375671990650564,-0.0421986739120134,0.0235222297184378,0.0197478991596638,-0.0037743305587739,0.01314614574315446,56.05504141733649,-4.726012999999966,-0.013907400690507214,1068.6,1082.4,-13.800000000000182,-0.012749445676275112,0,2050.44,2053.67,-3.230000000000018,-0.0015727940711019871,0,0.0
689,2017-08-01,2871.300049,2921.350098,2685.610107,2718.26001,1324669952,-157.08007799999996,0.0,85.17533886271622,-0.0030038845924885,0.0173966346388915,-0.0326890322033874,-26.09693098449729,73.90306901550271,73,101,450.85800000000006,5812,75.554,253.406,227,5746,0.044101287852419,0.0131489731987469,0.0784646710755308,83.28571428571429,23.0,17.714285714285708,239.28571428571428,61.0,-12.285714285714278,11513.42857142857,-5122.0,-5767.428571428571,9664.285714285714,-3160.0,-3852.2857142857138,0.0677205088307427,-0.1592023053690772,0.010744162244788,0.0575705949234492,-0.0911559811943237,-0.0134693070710301,0.0398329430433702,-0.0735827161645213,-0.0266839698446233,-0.054706953407640875,55.4784846449148,140.48999000000003,0.0545005911737619,1279.4,1275.6,3.800000000000182,0.0029789902790844955,1,2476.35,2477.1,-0.75,-0.0003027734043841589,0,0.0
1342,2020-03-06,9078.308594,9167.695313,9032.079102,9122.545898,40826885651,43.78320300000087,1.0,-165.97684742790625,0.0380937542099376,0.06541253118883,-0.0234602974692625,-58.87911180646424,41.12088819353577,29,179,2016.6599,12596,185.72700000000003,709.5699999999999,3838,5294,0.1340328673970532,0.0350825462788062,0.3809331129580657,184.42857142857144,-3.0,-5.428571428571416,4664.714285714285,-6158.0,-826.7142857142853,8085.142857142857,-15070.0,-2791.142857142857,16869.714285714286,-18034.0,-4273.714285714286,0.4317790523030139,-0.1874779506836549,-0.0508459393449481,0.1322390973975644,0.0115302647649574,0.0017937699994887,0.0276151808056863,0.0299027191328623,0.0074673654731198,0.0048228370457617945,49.15963764520655,559.28125,0.06531168578687141,1672.4,1673.1,-0.6999999999998181,-0.00041838503376954045,0,2972.37,2954.2,18.170000000000073,0.006150565296865505,1,0.0
849,2018-03-21,8937.480469,9177.370117,8846.330078,8929.280273,6043129856,15.810546000000611,1.0,-469.89422937806194,0.0858010783213763,0.0708690198552215,-0.0677914918867942,-50.58304684910348,49.41695315089652,19,322,18929.23919999999,45460,232.687,5441.902999999998,29388,32847,0.1656742777118153,0.0070839650500806,0.576285176728468,345.42857142857144,21.0,-23.428571428571445,20659.0,-12790.0,8729.0,36517.71428571428,-13641.0,-3670.7142857142826,50200.142857142855,-16568.0,-4740.142857142855,0.5095782634493928,0.0369201147769969,0.0667069132790751,0.1530129196827303,0.0140080412636997,0.012661358029085,0.0099104599458681,-0.0022835276362039,-0.0028264948957874,0.001769016005667381,42.88077726621624,638.5205070000011,0.077015921944638,1321.5,1310.6,10.900000000000091,0.008316801464977942,1,2711.93,2714.99,-3.0599999999999454,-0.0011270759744971236,0,0.0
378,2016-05-06,447.941986,461.375,447.067993,459.602997,72796800,11.626983999999991,1.0,6.081453192243828,0.0206505189585419,0.0171020680497925,-0.0139157803618484,-30.28009872836972,69.71990127163028,39,4,24.885,101,0.0,10.792,3,66,0.1635151515151515,0.0,0.3770454545454546,7.857142857142857,-3.0,-3.8571428571428568,12.857142857142858,-5.0,-9.857142857142858,286.57142857142856,-556.0,-220.57142857142856,287.7142857142857,-306.0,-186.7142857142857,0.0696673932769605,0.7818980268927215,0.307378061268494,0.072832031592681,0.1455360518366949,0.0906831199224704,0.0405002435422137,-0.1428086816720257,-0.0405002435422137,0.025956450530180915,62.46223952726759,7.669983000000002,0.016971504099941682,1294.0,1279.3,14.700000000000045,0.011490658954115569,1,2057.14,2047.77,9.36999999999989,0.004575709186090181,1,1.0
811,2018-01-25,11421.700195,11785.700195,11057.400391,11259.400391,8873169920,-100.0,0.0,-978.9016784156448,0.030005304743027,-0.1271241456222705,-0.1852703693344131,-88.80233627506098,11.197663724939025,38,412,10957.106900000012,40769,516.8699999999999,3199.606,6211,25721,0.1243966408771042,0.0200952529061856,0.4259984798413752,344.42857142857144,58.0,67.57142857142856,5629.142857142857,823.0,581.8571428571431,21582.42857142857,149.0,4138.571428571428,34579.28571428572,-5837.0,6189.714285714283,0.3130090993798355,0.1637100354490711,0.1129893804615396,0.0997834794728953,0.0401490262986591,0.0246131614042089,0.0162012966489221,0.0044931099373134,0.0038939562572634,-0.00875526395306509,40.83130640735768,-170.39941400000134,-0.014908346332143071,1368.0,1362.7,5.2999999999999545,0.0038893373449768506,1,2839.25,2846.24,-6.989999999999782,-0.002455871606048605,0,0.0
1226,2019-09-19,10200.496094,10295.668945,9851.692383,10266.415039,19937691247,68.16699200000039,1.0,-25.48936974530079,-0.0010099361781063,-0.0088466264758567,-0.0066337434385467,-67.2642890826029,32.73571091739709,21,157,1081.6485000000002,11109,162.962,369.1519999999999,4367,3364,0.1097360285374553,0.0484429250891795,0.3215364149821642,143.57142857142858,-5.0,13.428571428571416,3375.0,1416.0,992.0,4811.714285714285,-640.0,-1447.714285714285,11264.857142857143,-178.0,-155.85714285714312,0.4111296087176173,-0.2026504731297241,-0.0895931937354531,0.122331019275866,-0.0438109245094977,-0.0125949907384106,0.0251273290768294,0.023986381632636,0.0233155960123501,0.006682713406468208,48.670257769930174,-148.94726600000104,-0.014300728254887244,1506.2,1502.0,4.2000000000000455,0.0027962716378162754,1,3006.79,3010.36,-3.5700000000001637,-0.0011859046758527763,0,0.0
1178,2019-07-12,11354.299805,11905.487305,11179.144531,11815.986328,23534692797,457.3242190000001,1.0,615.4245482311035,-0.0602701982393963,0.0318875676361776,0.0939028749957335,-38.06875211676019,61.931247883239806,42,194,2186.8579000000013,19079,208.26,644.0829999999999,2507,5671,0.1135748545230117,0.0367236818903191,0.3856212131899138,189.1428571428572,31.0,4.857142857142861,2454.0,-870.0,53.0,6773.285714285715,1128.0,-1102.285714285715,17478.714285714286,5816.0,1600.2857142857138,0.3118586399237612,0.0618587434562578,0.0737625732661526,0.1050774987216524,-0.0015279409865633,0.0084973558013593,0.0255471459824194,0.0040848969464494,0.0111765359078996,0.04027762405909098,57.57465386995225,369.3896480000003,0.03227069655082844,1412.2,1406.2,6.0,0.004266818375764471,1,3013.77,3003.36,10.409999999999854,0.0034661179478983053,1,1.0
8,2014-10-24,358.591003,364.345001,353.304993,358.345001,15585700,-0.0719909999999686,0.0,-5.911242377060773,-0.0727860911140007,-0.0800957776513114,-0.1060817585012816,-100.16957810970398,-0.1695781097039674,42,6,58.4838,144,1.288,23.477,3,125,0.187816,0.010304,0.4678703999999999,5.857142857142857,-15.0,0.1428571428571432,8.142857142857142,-36.0,-5.142857142857142,204.7142857142857,-409.0,-79.71428571428572,151.85714285714286,-384.0,-7.857142857142861,0.2601255577406315,0.0223808868913856,0.2077448422593684,0.1325397885756535,-0.0139311910112359,0.0552762114243464,0.022567238095238,0.010304,-0.012263238095238,-0.0002007607536097848,70.26898500331373,-30.885987,-0.07935130540017538,1231.8,1233.5,-1.7000000000000455,-0.001378192136197848,0,1964.58,1951.59,12.990000000000009,0.006656111170891432,1,0.0
332,2016-03-02,435.131012,435.916992,423.989014,423.989014,74955296,-11.133972000000028,0.0,9.61901207273388,-0.0219490109523742,-0.0188891729041787,-0.0337489912556666,-65.88797577221554,34.11202422778445,73,8,276.5572,894,39.886,104.17,3,1399,0.0744603288062902,0.0285103645461043,0.1976820586132952,5.714285714285714,3.0,2.2857142857142856,8.714285714285714,3.0,-5.7142857142857135,622.8571428571429,1132.0,776.1428571428571,347.2857142857143,651.0,546.7142857142858,0.2706313864951463,0.1976820586132952,-0.0729493278818511,0.0939474328417383,0.0744603288062902,-0.0194871040354481,0.009115356199738,0.0285103645461043,0.0193950083463662,-0.02558763152464074,55.10034099478605,-1.0479730000000131,-0.0024656042463429497,1241.8,1232.3,9.5,0.007709161730098191,1,1986.45,1976.6,9.850000000000136,0.004983304664575603,1,0.0
1391,2020-05-15,9734.291016,9755.828125,9261.398438,9328.197266,48158802327,-405.5244140000013,0.0,473.900236564974,0.0594833395485591,0.0652967657644664,0.0361128972335727,-46.18143481309296,53.81856518690704,55,206,6207.171800000005,28100,195.556,1713.073,8273,9628,0.1779261528874117,0.0203111757374324,0.6447000207727467,229.8571428571429,-44.0,-23.85714285714286,8269.57142857143,-1635.0,3.428571428570649,8917.714285714286,-912.0,710.2857142857138,24963.14285714286,3739.0,3136.8571428571413,0.5044178793538435,0.0980037968638286,0.1402821414189031,0.1412602488322938,0.0143818454870322,0.0366659040551178,0.0272660090502878,-0.0039015377350532,-0.0069548333128553,-0.04165936824093829,60.11109865619555,572.6621099999993,0.0654057233277814,1753.4,1739.7,13.700000000000045,0.007874920963384517,1,2863.7,2829.95,33.75,0.011926005759819079,1,1.0
345,2016-03-21,413.417999,413.417999,410.381012,413.307007,61655400,-0.4479979999999841,0.0,-0.3456549906960049,0.0091784185572541,-0.0088822096403954,-0.0198795204065568,-69.04131428781321,30.9586857121868,69,10,77.6263,244,1.365,32.487,17,271,0.1198782287822878,0.0050369003690036,0.2864439114391144,9.0,-5.0,1.0,13.571428571428571,-14.0,3.428571428571429,300.57142857142856,-47.0,-29.571428571428555,319.42857142857144,-167.0,-75.42857142857144,0.1759133472088827,0.4652693831372276,0.1105305642302316,0.0865877286818471,0.0644820023671935,0.0332905001004406,0.0202922588293805,-0.1096926593794239,-0.0152553584603769,-0.001083644159382582,49.09711364690013,-3.080992999999978,-0.007399331873156715,1244.2,1255.2,-11.0,-0.008763543658381135,0,2051.6,2047.88,3.7199999999998,0.0018165126862901145,1,1.0
1369,2020-04-15,6845.561523,6928.664551,6633.402832,6642.109863,32288311031,-200.3178710000002,0.0,-2.1815003619749405,-0.0471923112734761,-0.0325371092307449,-0.021943262060316,-95.14197520800232,4.858024791997682,39,178,1508.4578999999997,13855,157.15000000000006,489.2240000000001,1884,4786,0.1022198077726703,0.0328353531132469,0.3151813414124529,163.0,19.0,15.0,7385.714285714285,-25547.0,-5501.714285714285,8064.571428571428,-19534.0,-3278.5714285714284,16113.714285714286,-15564.0,-2258.7142857142862,0.4111418082008589,-0.1980750853967575,-0.0959604667884059,0.1227513966322924,-0.0002320836746981,-0.0205315888596221,0.0308814007950818,0.0248420142974575,0.0019539523181651,-0.029262445502383397,43.37614524174373,-537.1733400000003,-0.07482269814562158,1740.2,1758.1,-17.899999999999864,-0.010181445879073924,0,2783.36,2795.64,-12.279999999999745,-0.004392554119986746,0,1.0
1245,2019-10-16,8204.674805,8216.8125,7985.089844,8047.526855,16071646996,-157.84228599999915,0.0,-301.845138162691,-0.032866099199318,-0.0329533758801601,0.0074323905002492,-90.22833931147606,9.771660688523932,51,166,1084.9278000000002,14537,189.707,478.916,2875,4858,0.0985829559489501,0.039050432276657,0.2233280773981062,126.57142857142856,22.0,39.42857142857143,2592.285714285714,-208.0,282.7142857142858,3591.8571428571427,368.0,1266.142857142857,9521.0,4408.0,5016.0,0.4221159799607887,-0.446183860241092,-0.1987879025626824,0.135878909983561,-0.1116488926033883,-0.0372959540346109,0.0252058255922976,0.0255388509848975,0.0138446066843594,-0.01923809166742461,31.87237575584456,-537.7534180000002,-0.06263667590342863,1494.0,1484.8,9.200000000000045,0.006196120689655203,1,2989.69,2989.68,0.010000000000218279,3.3448395815666825e-06,1,1.0
1201,2019-08-14,10889.487305,10889.556641,10028.135742,10051.704102,19990838300,-844.1259760000012,0.0,162.00805599228443,-0.1277272440247792,-0.1526799386887354,-0.0837251608794034,-101.80371126235345,-1.8037112623534417,35,201,1988.3211,15230,199.756,611.4399999999998,4357,5678,0.1076858048608664,0.035180697428672,0.3501798344487495,167.85714285714286,-11.0,33.14285714285714,3457.285714285714,-134.0,899.7142857142858,5653.571428571428,441.0,24.42857142857156,12791.857142857143,1770.0,2438.142857142857,0.3649229715672236,-0.0566538107679773,-0.014743137118474,0.1126706014896247,-0.0042563375870999,-0.0049847966287583,0.0232538094077444,0.0209332275031421,0.0119268880209276,-0.07751751320857994,44.51804508172329,-1902.3359369999998,-0.1591374908226539,1527.8,1513.0,14.799999999999955,0.009781890284203539,1,2840.6,2894.15,-53.55000000000018,-0.018502841939775125,0,1.0
1205,2019-08-20,10916.34668,10947.041992,10618.960938,10763.232422,15053082175,-152.82128900000134,0.0,-14.990289449307966,0.0519450324085268,0.0438039580551745,-0.0520337080895764,-62.83871318171064,37.16128681828936,29,163,4574.954899999999,13656,56.513,1130.6479999999997,3760,8226,0.1374480914174568,0.0068700461949914,0.55615790177486,144.42857142857142,30.0,18.571428571428584,3205.0,2280.0,555.0,5441.0,6021.0,2785.0,11200.714285714286,6032.0,2455.2857142857138,0.4158272859700204,0.2676928224097807,0.1403306158048396,0.1194516173634043,0.0167650982201779,0.0179964740540524,0.0155786534824362,-0.0225476408798384,-0.0087086072874447,-0.01399930704655867,50.69505057436905,-126.25488300000143,-0.011594199016332974,1515.7,1506.3,9.400000000000091,0.006240456748323768,1,2900.51,2919.01,-18.5,-0.0063377652012154805,0,0.0
